prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"Many things caneffect a cyclist and how they ride, in this essay many things effected him such as the setting of the story. One of the problems of the setting was there were no stores or even people, another and most important thing was the lack of water around him, so many things can effect a cyclist while They are riding inculding there suriondings.",3,3,Analyze,5,"The question requires the writers to break down the text and explain the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The setting is hot like desert, no one around, and very dry. Being hot outside affects the cyclist because he is sweaty and needs water. The heat wears him down. Having no one around causes him to not get water which he needs for his journey. These things make him week and makes it harder for him to find a place to get water.",1,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood that Narciso Rodriguez created was a very happy and uplifting mood. It makes you feel like you were there and that you wish your family could be like that. You wish and hope that you could have a life like that where everyone will do anything for you and everyone is so close and they have dinner every night together. He makes it seem like not having any money is the best way to live. That even though you left your family, friends, jobs everything is okay because you are with each other. You are with your family but they are not your blood family. They are having so much fun with people you just met because they are so excited that they made it to @LOCATION1 and they are just having fun with their culture and tradition. The whole neighborhood is one big family they all call the older people who are living in their basement their grandparents when their real grandparents are in Cuba. It just makes you think about your family and all they do for you.",3,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,one of the obstacles that had to face was they had to make it taller because it was sapoosed to be the tallest building. They also had problems with it so they had to keep fixing it.,0,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affect the cyclist in many ways. One way could be if the setting was in, like, a place with a lot of water, then the cyclist wouldn't have to worry about dehydration. Another reason would be if the old men were never outside in the first place, then none of this would have also happened.   ",1,3,Analyze,5,"The question asks to explain how specific features (setting) affected an outcome (the cyclist), which requires breaking down the relationship between elements and examining their impact."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"offensive materials in libraries should not be taken off of the shelves because of their content. Writing is an art form and censoring what an author writes could obscure their message. people live around offensivness every day on the street and in public places so censoring it in libraries would not protect anyone. Removing the books from libraries entirely could also interfere with research or school projects children have to work on for class.     Writing is an art form and censoring what an author writes could potentially obscure a message or major theme of the novel. This style of writing can be seen in @PERSON1's novel To @CAPS1 a @CAPS2 by @PERSON1 using terms that are offensive to @CAPS3 @CAPS4 to set the one of the racial tension in the south at that period in time. This type of censorship would also be detrimental if a reader studying the holocaust can not view pictures of death camps because of the graphic nature, the reader would not be able to understand the true horror of the camp without it.     People live around offensivness every day at home, on the streets, and even in school. A normal person encounters several occasions a day where they @MONTH1 hear profanities on the street from passing strangers or friends. Parents sometimes curse or use profanties in front of their children to prove a point or just by accident, and this would expose children to offensive behavior just as much as adults. Children are also exposed to profain language and behavior when they go to school and work around ither childern who might have offensive behaviors.      Censorship of books in libraries could interfere with school or work related projects and research. Censorship could be an issue if a student could not get a book on a major war or event because of graphic nature, and this would hinder the students ability to efficiently complete their assignment. It could also cause problems if a teacher needs to rents a book that has slight profanity in it but is not able to because of the content, inhibiting her from teaching her students about the theme and lesson.     Censorship of books based on the content should not be allowed in libraries. first of all trying to censor a novel might abscure the message or theme. secondly people live around profanity every day so trying to censor it would not protect people because they have likely already heard what is said in the novel. lastly censorship of libraries could interfere with work or school projects or research. If all libraries were censored it could potentially lead to several complications with workers, students, or people who are just looking for a good book to read",4,2,Create,5,"The prompt requires students to generate original content (a persuasive essay) reflecting their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,Some obstacles the builders faced were too much stress to the buildings frame. It would have to transmit all the weight and pressure all the way to the building's foundation. Also there would only be one cable holding it in place. The cable was called a tether. Another obstacle would be an existing law saying that you cant moor your ship there because you are flying to low. In December 1930 the @ORGANIZATION1 dirigible tried parking there but they were affraid of the wind knocking it into another building. Therefor they went threw a few hard obstacles but in the end they fixed it and made it happen.,2,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were safety issues, nature itself, and the law.     Safety was a big issue when it came to dirigibles docking over a populated areas such as New York City. ""Most dirigibles from outside the United States used Hydrogen rather than helium, and Hydrogen is highly flammable."" After an accident in New Jersey the owners of the Empire State Building realized this accident would have been much worse if it were it New York City.     Nature causes lots of obstacles inlife, like wind which made it very hard to dock a big dirigible. ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were teathered to the mooring mast, the back of ship would swivil around."" They would be dangling high above people which would not be safe.     There is a law against airships flying too low over urban areas. ""This law would make it illegal for a ship to ever tie up to the building."" Two dirigibles attempted to reach the building before the law was dropped.     Saftey, nature, and the law kept Al @CAPS1 dream from coming true. These obstacles were the ones the builders faced when trying to allow dirigibles to dock on the Empire State Building.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The are many strong feelings in the memoir but @CAPS1 is the most important one. In the memoir ""Narciso Rodriguez"", Narciso Rodriguez talks about all of the sacrifices and Love in his house hold and how @CAPS2 is forever great full for his parents selflessness. ""Love of cooking that is still with me today (and for what I am extreemly greatfull)"" is what Rodriguez says @CAPS2 appricietes. @CAPS2 is also appriciative for the way @CAPS2 grew up and how his parents taught him that ""family had nothing to do with being a blood realetive."" @CAPS2 is so appricietive that @CAPS2 tells his parents constantly that @CAPS2 ""will always be greatfull to my parents for their love and sacrifice."" The author excpetially ex presses the mood of @CAPS1 in the line, ""I will never ferget that house or its gracious naighbor hood or the many things I learned there about how to love. I will never forget how my parents turned this simple house into a home."" Rodriguez is forever appriciative to his parents and their strong desitions that made him the person @CAPS2 is today.",3,5,Analyze,5,"The question requires students to break down the text and identify specific elements (mood) supported by evidence, which aligns with the Analyze level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,The mood That is created by the @CAPS1 In The memior's...The only @CAPS2 I can give For a mood is Friendship. Throughout the whole memoir The @CAPS1 @CAPS4 about everyone is @CAPS5 to each @CAPS6 @CAPS7 The @CAPS8 how The whole memior is about Friendship.,1,5,Analyze,5,"The question requires the writers to break down the text, identify the mood, and then support their claims with evidence, which aligns with the analytical process."
"Write a story about a time when you, or someone you know, was patient.","@CAPS2 @CAPS1 was a patient ??, @CAPS2 decided to order a pizza them ???. The delivery man tells @CAPS2 that would be at his house in fifteen minutes. @CAPS2 was still waiting for his pizzas after fifteen minutes. And how late the  delivery man will with they ??? after being late. @CAPS2 said that he dosnt care.",14,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"More and more people use computers but not everyone agrees that this benefits society. Well, to me it does benefit society in many ways like, learning online. You can learn many things online, you can practice math, reading, and even writing. You can also have fun online if your bored at home and have nothing to do. Also, you can interact with friends and family members, by email etc. When your online you can learn alot of things. If your at home, and you need to study for a test, you can go online and study. You can also learn more, because you can learn how to do a math problem if you don't know it, or just catch up on reading. People sometimes need a computer because they might be bored, so they can go online and play games and have fun. People, especially kids get bored at times, so they can just go on the computer and play games and trivias so they can still learn. Computers can let you interact with your family and f riends. You can e-mail or webcam. if yopu haven't talk to someone a long period of time you can just go to the computer and talk to them. If you want to find a @CAPS1 school classmate that you haven't talked to in years, you can now. Computers do benefit the society, In my own opinion we do need computers. If parents do not want their child on websites they don't approve of, the parents can always block those websites. Computer are really nessacary they can help in a huge way.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"My views on cencorship @MONTH1 not  be what others believe. With a good understanding of what the majority of people would call innapropriate, evaluating what books should be placed on the shelfs is easier. Although many people @MONTH1 think that a certain book is appropriate, others @MONTH1 disagree. That's why creating a rating system would be best.     With a rating system of books, movies, magazines, and other materials in a library, parents would have a better understanding of what they want their child to read or watch. If there is vulgar language inside of the book, it could be labeled with a rating and an explanation of why the book is rated the way it is. That way, if there are complaints of the item, the library would not be blamed.      I personally don't think that getting rid of materials because of others' complaints should occur. I believe that the books could be kept, but labeled or even placed on a different section of shelves to reference that they @MONTH1 be more innapropriate than the normal. What happens when a college student needs a book that is mandatory for his class and the book is banned because of 'innapropriate usage'? There is no way of making everyone completely satisfied, but with this system a lot of issues would be resolved.     My views on cencorship @MONTH1 not be what others believe, but taking away perfectly written books is not right. Disagreement isn't the easiest thing, but just because it's hard doesn't mean you have to give up. The rating system would decrease the complications and help others to be more free with their decisions",3,2,Create,5,"The question asks students to write a persuasive essay, which involves generating original content and structuring arguments, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The cyclist in this essay was a very brave man. He had many obsticles in his journey but he still made it. Nature was most definatly not on his side that day. He had to ride his bike up and down hills several times which wears you out very quickly. ""Flat road was replaced by short rolling hills, ""After he got threw the hills, he came to a sigh "" ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT"".  Now he has to go through bumply roads. ""At some point, tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back-blocked the majority of the pavement in front of me"". Now the poor guy had to deal with snakes bigger than him! Thankfully he got by the snake, alive. ""Over one long cripping hill, a building came into view"". The man thinks he found someplace to get water, but its an abonded building . ""...,by the looks of it -- and been a welch's grape Juice Factory and botting plant."".""",0,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story with this paragraph because he wants us to know that she will regain her confidence when the ""hibiscus is budding"" and take another slot at the driving test. He doesn't want to just leave us hanging with the girl watching the geese fly away into the distance. The girl felt very bad about failing the test which makes the reader feel sad. To cheer up the reader, he ended the story in this way. Saeng is reminded of home when ""the geese return and this hibiscus is budding, So, the author ends the story having Saeng have a sense of renewed confidence and the reader feeling happy.""",2,4,Analyze,5,"The question requires students to break down the author's conclusion and explain the underlying reasons, which aligns with the 'Analyze' level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"In the memoir the author creates the mood of happiness when he talks about his parents 'love and caring for others.'The author talks about in paragraph two when he was born. His parents passed on their rich culinary skills and a love for cooking, ""and for which I am eternally grateful."" His parents would play, ""passionate Cuban music (which I adored to this day.)""In paragraph three, the author says, ""Growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative. In his neighborhood, everyone came together and extended a hand to people who were clearly in need.Rodriguez went on to explain how his parents would have everyone over for dinner and help people get back on their feet. Towards the end of the story in paragraph six he says, ""I will always be grateful to my parents for their love and sacrifice."" Narciso Rodriguez says, ""I will never forget how my parents turned the simple house into a home.""",4,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author is trying to communicate that Saeng will never give up and her confidence will grow so she can retake her test like the hibiscus in the spring. Comparing Saeng to the hibiscus plant in the last paragraph was to show how she will grow and advance to take the test again when it's the right time. The snow melting represents her sorrows going away as the sun shows how she will succeed and grow like the hibiscus plant she had bought. The plant growing in the sunlight would represent her confidence to take the test next time, getting rid of the cold brisk snow which is like her negative self esteem and attitude. The author chose to compare Saeng to the plant in the last paragraph to show how it related to her life and attitude, and how her life will change in result of the hibiscus plant.",2,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or authorial intent."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"This memoir ""Narciso Rodriguez"" creates a mood that shows Narciso Rodriguez is happy, proud of his parents, and the memoir creates a mood of unity. First, the memoir creates a happy mood. ""Here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home (paragraph @NUM1). Rodriguez is happy that at his home his families, friends, and celebrations helped form usual life in his house. He is happy is parents worked so hard to get him to New Jersey. Rodriguez is happy about how welcoming his parents were to people who needed help, and how during segregation, his family and friends stayed together. ""Narciso Rodriguez,"" had an incredibly happy mood. Next, the memoirs mood shows that Rodriguez is obviously proud of his hardworking parents. ""My mother and father had come to this country with such courage, without any knowledge of the language or culture. They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved"" (paragraph @NUM2). Narciso Rodriguez is so proud of his parents giving up so many things for him. They gave up their families, friends, country, and careers all for their son, so he could live a better life in the @LOCATION2. They basically had to start over this pursuit to get good careers. Finally, the mood in ""Narciso Rodriguez"" brings about a sense of unity. ""Growing up in this environment inspired in me a great sense that ""family"" had nothing to do with being a blood relative"" (paragraph @NUM3) In Rodriguez's family, they took in people who need help, who aren't in their family. During a time of segregation, this neighbors, families, and friends stayed united. In ""Narciso Rodriguez, The mood created shows that Rodriguez is happy, proud of his parents, an the memoir shows a sense of unity.",4,5,Analyze,5,"The question requires the writers to break down the text, identify the mood, and then support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story with that paragraph because she has a better state of mind because she found  a  flower that reminds her of homeland. She is afraid that her parents  are going to be mad at for not passing the test, therefore she  buys  a  flower  that she sees for it remind. When she gets home and telling her mom how much she paid for the flower  and  how  she  didn't  pass, mother is upset for only a second, then she is understanding of what her  daughter is going throgh. By the end  of the story she has  more confidence  that  she  will succeed next time.",2,4,Analyze,5,"The question requires students to explain *why* the author made specific choices, which involves breaking down the author's intent and the story's elements."
"Write a story about a time when you, or someone you know, was patient.","Patience, if you are a patient person you are tolerant and understanding. There was a time I was very patient. ""@CAPS1 can @CAPS3 go yet!? ""@CAPS2,"" she replied, ""@CAPS3 need to buy all of your school supplies."" I always didn't like back to school shopping. That would mean going with @CAPS1 to a store for @NUM1 hours trying to find clothes, notebooks, pencils binders and pens. ""@CAPS4 I really have to go too?"" ""@CAPS5 patient ok?"" ""@CAPS6, I replied. Every time I had to get clothes or pencils, I began to get more patient. Whenever I had to wait for @CAPS1. I just sat there, I just sat down and waited. And the day seemed to go by a lot faster @CAPS7 had been @NUM1 hours but @CAPS7 only felt like twenty minutes, when @CAPS3 left. I wouldn't wait till next year, I wanted to go shopping all over again!",18,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"A library is a place you can go to read, write, and relax.  Nowadays, many people take for granted the knowledge that can be obtained there.  Even more of the knowledge to be learned is being stripped away and cut down by censorship.  Censorship can eliminate many varieties of reading materials that people can learn from and enjoy.       First of all, removing classics from the shelves of libraries because they @MONTH1 offend certain people is completely unwarranted.  If they offend you then do not read them.  It is as simple as that.  Many books offend people because they are not in agreement with their morals or beliefs.  A great example of this is the @PERSON2 series.  @PERSON2 @PERSON2 is a bestselling series with over a million copies that have been sold worldwide; however, it does not corrolate with many people's beliefs.  Therefore those people boycott the series.     I remember several years ago I attended a @PERSON2 @PERSON2 and the @CAPS1 @CAPS2 @CAPS3 party at the local library to celebrate the next book in the series being released.  While I was at the library there was a gigantic storm brewing.  Now most people would think that it was only a storm, but the people in town who did not like the @PERSON2 books blamed it on the party.  They said that we were worshipping the devil and @CAPS4 brought the storm to tell us that what we were doing was wrong.  I know many people do not like the @PERSON2 series because there is witchcraft and wizardry in it, but that does not mean that they should blame natural occurences on a book!       Even great novels like the @CAPS5 in the @CAPS6 should not be banned because of their content.  For a while, @CAPS5 in the @CAPS6 was reading material for school, but then the 'morality police' banned it because it was about a crazy person.  Books should not be required to meet everyone's personal standards.     Consequently, what Katherine Paterson states is true.  If we ban books because we do not agree with them or find them suitable, eventually there will not be any left to check out at the library.  Although there could be a way to compromise.  If the books with questionable content had a sticker on them telling the reader that, then it could benefit both sides.       In conclusion, eliminating books is not a good idea because of how beneficial they are to us all, especially children.  When I was young I would always want to be read to and when I continued to age I would always read.  While I was in middle school every day I would have a book with me to read.  Books allow the reader to travel to far off places or see what it would be like to walk in someone else's shoes.  Books are a gateway to another world.  Why take that magic away from children",5,2,Create,5,"The question requires students to generate original content (a persuasive essay) reflecting their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The plan to allow dirigibles to dock on the Empire State Building encountered problems from its introduction until its conclusion. The first problem was the original design of the building. The original design did not include a dirigible docking station. When plans for the station were introduced, the building was not strong enough to carry the heavy load of a spire and a dirigible. To adjust, an additional @MONEY1 were spent in order to ensure the building would be structurally sound during a dirigible docking. The next problem became imminent after the Hindenburg's fire: any hydrogen-filled dirigible that caught fire at the Empire State Building which cause significant damage. Moreover, because many dirigibles used hydrogen, the safety risk was significant. Wind proved to be another obstacle. The force of a dirigible being blown around by heavy winds could prove to be too much for the structure of the building. Moreover, because any dirigible docking at the building would be one thousand feet off the ground, there was no way to anchor the dirigibles. The fact that many tall spires lined the @LOCATION1 skyline presented an imminent danger to any dirigible trying to dock. Finally, one of the most significant problems of building a dirigible docking station was the fact that law prohibited low flying aircraft in urban areas.",4,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining relationships between different factors."
"Write a story about a time when you, or someone you know, was patient.","Patient, that's all I am when I go fishing. If there is a spot where you cast it takes sometimes almost fifty casts just to get a bite then you have to wait for it to swallow it sometimes you have to be patient in picking the lure you are going to use. That is because sometimes you have to be patient in picking the lure you are going to use. That is because sometimes you have to count in the water color, amount of weeds, and what the fish eat. Then you have to have patience on the spot you arent too because after the motor runs you have to wait for the fish to come back. So you have to have a lot of patience to go fishing.",12,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Freedom of press is a right not many countries have. America is the land of the free. To some, having this much freedom causes great things to happen. Without the freedom of press, many of the most classic modern literature would not exist and their messages would be unknown. To censorize the right to write freely about ones outlook on the world or government or anything means taking away imagination and in some cases statistics and events that relate to the past.     Before todays technology, books were one of the only ways to obtain knowledge, and the process to make and publish a book took so long that it was an honor to recieve one of the few copies produced. People have a craving for information, they like to learn and advance. If all books that were found 'offensive' are stripped off the shelves, information is slowly taken away and the enjoyment of reading would be gone.      In the brilliant novel, @CAPS1 @NUM1 a man who lives in a distopian society discovers the lack of literature. All books found in homes are immediatly taken out and burned in the streets for all to see. Children found it entertaining and adults did nothing. The man goes through the novel with a secret stash of books of his own. Once discovered he is on the run to protect his precious knowledge the government tries so hard to keep from the public. Censorship would create nothing but chaos and distruction as in the novel.      Having the right to know about your countries history or what is going on in your current government is critical in shools and colleges. Parents often find offense in the authors schools choose to make students read, saying their ideas and ways of thinking are to single minded and wrong. Students need books to grow and learn and if every person chose one book to take off the shelf perminatly, there would be no more books. Eventually all information would come from what one would know before the books were banished and in time gone for good.      Books are a history in themselves, no one wants to hear the raw truth of certain topics such as slavory or the possibility of a complete government take over. In order to avoid hearing of this one could simply chose a more ficition novel in which to escape into a fantasy of their own. No one can change history, however they can exagorate certain events and without the actual book or cite it came from, one could completely alter the publics view and thoughts of the past. Should one take offense to a certain book, they have their own freedom to write a negative blog or report on it.      Writing is a gift few have naturally and to be able to show off ones talent is a privlage. Books help people escape the harsh world we live in, or help them gain more knowledge. Censorship is irrevelent, for having all forms of music, movies and magazines stripped of the truth, what does that leave? People always strech the truth or tell a 'white lie' however most information is factual. The freedom to write and make books and music and movies is not all about entertaining people. The messages behind said 'offensive' material could be quite strong and though the author might be long gone, his or her message could live on for decades",4,2,Create,5,"The question asks students to produce a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,I think the author ends the story with this paragraph to show she won't give up if they don't. I think this because the birds and the hibiscus will only reapeer if they survive. That means they will stay strong in the meantime just like her. She will survive her new surrondings and change to fit into the styles of @CAPS1 life.,2,4,Analyze,5,"The question requires students to explain *why* the author made specific choices, which involves breaking down the text and identifying causal relationships."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created in the memoir is very loving and caring and it shows appreciation to the authors parents. The author (@ORGANIZATION1) explains how it was for him as a kid and his ""family"" doesn't always mean a blood relative. He describes the household as being very humble and always had open arms and welcomed others. He also says that it wasn't about the size of the home or how expensive it was, it was about the people inside it and how close they were and the memories they shared. All in all through this memoir @PERSON1 (the author) shows that he is very appreciative of his family and wouldn't change how we grew up and thanks his ""family"" for impressing the spirit of generosity upon him in an early age.",3,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the story Do Not Exceed Posted Speed Limit"" by Joe Kurmaskie the feature of the setting, affect the cyclist in many ways. In the story, it taliks about how the man is pedling twenty miles here and fourty miles there and it's very hot outside and he only has so much water abd he doesn't think he'll make it to where he was to go because its do not that he need more water. As the narrator sas"""" I was travelling throuhg the high deserts of california in June"""" which is extremely not in california in June. The deserts hot weather made him eimited on water supply, and the fact that he was in the middle of nowhere, no buildings around makes him lose all hope for making it through. There were snakes in the desert which endagered him, and the bumpy road made it harder for him to hold on and get to somewhere. """" I began breaking the ride into distance i could see on te horizon, telling mself if i could make it treat i'd be fine."""" This quote shows his struggle because of the area he was in but also his persitance. The features of the setting affect the cyclist in this essay.""",3,3,Analyze,5,"The question requires students to break down the text and identify how specific elements (features of the setting) influenced another element (the cyclist), which aligns with the 'Analyze' level."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"During the construction of the empire state building builders faced many obstacles with attempting to allow a dirigible to dock there. These problems consisted of safety and practical isshues. one safety isshue was that most dirigibles outside the United States used hydrogen rather than helium. hydrogen was more flammable than helium. This led to the hindenburg a german airship to be destroyed by fire. ""most dirigibels from outside the United States uses hydrogen rather that helium, and hydrogen is highly flammable."" The builders also had practical isshues such as it was illegal to fly a airship to low low over a city. ""the other practical reason why dirigibles could not moor at the empire state building was an existing law against airships flying to low over urban areas. This made it illegal for a ship to even tie up to the building."" These obstacles stopped the hops landing on a building.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"In the memoir Narciso Rodriguez the author creates a serious, happy and thankful mood. The author was serious to the point where his family had to go through economic and personal problems. However, the author was happy how they lived in a friendly and unified neighborhood with other immigrant from different countrys. The author showed thankfulness because his parents worked so hard to give him a new life. The memoir showed a good mood as well as a accurate portrait of the athour childhood.",2,5,Analyze,5,"The question requires the writers to break down the text, identify specific elements (mood), and connect them to supporting evidence, which aligns with the Analyze level."
"Write a story about a time when you, or someone you know, was patient.","One time my sister and my mom were pacint was when l went to dicks sporting goods and l wanted a new bag and adidas sandles and crazy scocks well it took me hours to pickout socks there were zebra, strips, blank, blaid, and dots so my sister did not get to get anything cause she did not have money. So finaly I just pick the zebra ones then l had to find the adidas but then l could not find them so like an hour later the only had one left witen were my size but this girl took them right off my feet and took them so l looked at my mom and she was nappy as can be so then l went to get a bag they had one pink left so l grabbed it and went home.",16,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form, characteristic of the Create level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story with this paragraph to show if they can adapt then she can too. In the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. ""I choose this saying because it shows you if they are able to come back after everything that has happen she can to. She should be able to adapt to a new place just like they do.""",2,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the text and identifying causal relationships."
"Write a story about a time when you, or someone you know, was patient.","I was patiEnt wen I saw a huge bass jump out from at my cottage. I waited and ate break fast and then went fishing. My little brother wanted to go fishing too. So I was patient enough to wait for him to get a new bait tie it and come out. So we get out front and he catchs a small bass so I unhooked it and brought him over to show mum and dad wat he had caught but little did I realize that a huge @NUM1 pound bass was rooming around out there. So as soon as I got out there first cast @CAPS1! A huge bass take my bate. At first I thought I caught a carp. but wen I saw that @NUM1 pound bass jumip with my bait in its mouth I shaking with exeitment! When I showed that fish to my dad he about fainted and the same with me, my mom and my little brother cody. And right now that fish is at the tax adermy.",23,7,Create,5,"The question asks the user to 'write a story,' which is a generative act requiring the synthesis of ideas and narrative construction, aligning with the 'Create' level of Bloom's Taxonomy."
