prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"Understanding, realitic, mode-all are reason's how setting affects the setting. If a book has a good setting then the book might be pretty good. When you have a setting it's more understable of what they are trying today. And if you have a good setting it makes it more realitic So when you read it you wont be thrown off, the mode of the story sets it all off, because usually books have there ups and downs. That's why they chase the mode.  ",0,3,Analyze,5,"The question requires the writer to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story with this paragraph because when Saeng was saying this to herself, she made a promise to not give up getting her license and the hibiscus makes her feel like she is at home again. In the text when the mother says, ""@CAPS1 seen this kind blooming along the lake. Its flowers arent as pretty, but its strong enough to make it through the cold months here, this winter hibiscus. Thats what matters. when she says this it makes Saeng not sad because she knows that the hibiscus will remind her of the hibiscus at home and that gives her the power to want to try again in the spring.""",2,4,Analyze,5,"The question requires students to explain 'why' the author concludes the story in a specific way, which involves breaking down the text and identifying causal relationships or underlying reasons."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood in the memoir was created in a couple of different ways by the author. One of the moods that was created in the memoir was happiness. Back in his past, his parents shared all of their Cuban family recipes, they had a lot of family and friend celebrations with the rest of the neighbor hood, sharing friendship and helping others in need @CAPS1 as long as you can sea, the family and the neighbors all came together as one big family to be happy, to make a happy community, and that made the memoir happy. Another mood that was created by the author was sadness. At the end of the memoir, the author went back to the present, talking about the past times. At the end, he thanks his parents for everything. He talks about how he came around to learned the definition of family and how he learned to love. Because of this, the old memories seem to get further away, and the mood changes to sadness. The memories are growing old, but he will always remember his ""family""and his name. The author did a great job at creating those two moods and putting them into his memoir.",4,5,Analyze,5,"The question requires students to break down the text, identify the mood, and then support their claims with evidence, which aligns with the analytical process."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear, @LOCATION1 @CAPS1 I think the use of computers are good, here are some reasons why? My first reason is you can find stuff online. My second reason is you can have fun. My last reason is you can make @LOCATION1 friends. I will write @NUM1 paragrahs explaining my reasons. Going back to my introduction my first reason was you can find stuff online. If you can't find a job you can go online and find some. If you want to go to college but you have no time you can take classes online. Those are my details to support my reason. My second reason was the computers are so fun. To me they are fun because when you are bored you can play games. If you are not a game person you can play servays. Or you can find out facts. That how I can back up my second reason. My third reason was you can meet @LOCATION1 people. You can meet @LOCATION1 people be search them up if you are trying to find a old friend. Or there is social networking such as myspace, facebooks, twitter etc which you can meet @LOCATION1 people. Mostly everyone would like to meet @LOCATION1 people. To end this story my @NUM2 reason was yo can find stuff online, my second reason was you can have fun. My last reason was you can meet @LOCATION1 people.",7,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Almost everyone is effected by computers in some sort of way. Some people think computers are bad because some people spend too much time on their computers. The thing is computers help us with our everyday life. If we want to comunicate with people from around the world to send donations to places in need like @LOCATION1 or @CAPS1, we can use computers to do that. We can chang people's lifes in third world countries with the help of computers. Computers can also help us in school. When a student has to write a report and he has bad handwriting he can just type it up and print it. Or if a student has to do research for an essay she can find the information easily on the computer. Maybe a kid forgot his homework, he can go to his school website and find it. My last point would be that computers are a huge help for buisnesses. When files are lost or misplaced, the worker(s) can use the computer and bring up the back-up file. When they need to order supplies, most times they will go to a web site and order online. Or when updates are posted about up coming events in that company, an e-mail is sent out and is found using a computer. Many people think that people overuse their computers, but that the users fault not ours. We should choose how long were using one computers. Many jobs would be impossible with out computers. It's not about overusing them its about. So over all I say computers are good and very useful when used in the right hands.",7,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear local newspaper, @CAPS1 you know how long you go on the computer for? Well get up and go outside. Thats one of my reasons why I think people spend to much time on it my other reason is your eyesit can go bad. Its a nice sunny day dont wast your time on the computer! Go outside! All, kids @CAPS1 is sit on the computer all day not getting exercis. Did you know @NUM1 out of @NUM2 kids that sit on the computers all day gain at least @NUM3? @PERSON1 told me that. I mean I believe him because its true kids dont get up.There missing a nice day out would you wanna miss a nice sunny day? My finall reason is kids eyesight can go bad. I mean having them stare at a screen all day, thats bad. @PERSON1 told me if your on the computer for @NUM4 hours on the computer for @NUM4 hours straight your eyes can get worst. I remember a tiny when I was on the computer for @NUM4 1/@NUM4 hours my eyes were killing me everything I blink. I know the computer is fun playing games, talking to friends but you should take a break and @CAPS1 something ples. In conclusion just go outside and have fun! @CAPS1 you want to wast a nice sunny day by staying in doors hurting your eyes? I know I @CAPS1!",7,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of this setting affect the cyclist in many ways. The setting is a dessert so by common knowledge you know that it is going to be hot and dry. Because it is hot the cyclist needs more water because he is getting dehydrated. And when he is on his low of water because it is dry into mouth gets drys. @CAPS2 because he is in the dessert he sees wild sometime dangerous animals, in the story he sees a ridiculously @CAPS1 diamondbrock snake, which I believe are venomous, @CAPS2 'because ' of the extreme heat of the dessert he realizes that he had ??? chance of dropping from heatstroke. @CAPS2 the writer said that the dessert had short rolling hills and rough road ahead ??? would leave worn the cyclist out. Because of this terrain the cyclist way affects.",1,3,Analyze,5,"The question requires the writers to break down the text and explain the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,The author concludes the story with the paragraph because she wants to do it right next time. Whats its saying is that she can try every year to get it right to impress her mother. In conclusion that what I have to say about the paragraph,1,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the text and identifying causal relationships."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Certain materials such as books, movies, magazines, and comics can be offensive to certain people. When we look at a comic and see that the writer of the comic has said something offensive, what @MONTH1 seem offensive to you @MONTH1 not be offensive to anyone else. Certain pictures or writings that seem full of knowledge and vibrance to you @MONTH1 be completely something else in someone elses eyes.     How many humans inhabit the world today? About @NUM1 billion, researchers say. If you think about it, each and every one of those @NUM1 billion minds thinks differently. If a librarian takes away the knowledge that you find so vibrant, it is like taking away a person's ability to learn.      In the world today, many teenagers and young adults are becoming more involved. What that teenager reads in that magazine article could spark a whole new reason to help the world. For all you know, the magazine could have gotten the young adult or scientist one step closer to finding the cure for cancer. How could you just take that away? Again, the magazine could be offensive to a person who @MONTH1 have cancer or a doctor who treats cancer, but will they be offended when their cancer is cured? Or when the doctor can successfully say that all of the cancer in your body has gone away?     If we take everything away that could possibly be offensive to other people, we might as well just take all the books, movies, magazines, and comics away that have ever been created. Once again, something that @MONTH1 be offensive to you would not be offensive to another person, because about @NUM1 billion minds do not all think alike. If reading materials were taken away that are found offensive, our ability to learn and grow as humans might as well be taken away as well.",4,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Parents should tell their kids what they are allowed to read at certain ages. That is where my opinion will start, and tell why it is that way. I will talk about why I disagree with this statement. Also, give reasons on why i feel this way about the statement.     I really think that anyone should be able to read the kind of books that they like. The library is where they get the books from. So, just because a parent does not want their child to read a certain book doesn't mean that the book shouldn't be there. I think that parents need to tell their children why they do not want them to read a book.     If the parents explain, kids will understand why it is not good for them. Those type of books are what older people like and they are very interesting. I think if people understand what the book talks about and if it does not bother them, then they are old enough for it. Also, the young kids that should not be reading these books should have and adult or guardian with them, therefore they can stop the kid from reading something that is not appropriate.     Something else that will bother many people is them not being able to get a book just because parents do not like it. This is taking a right away from us, and we should not have to go buy the book and only read it once. If these books are so horrible than why would people still be writing them? So, if they have not bothered people that bad yet then there is no reason for people to not like it now. People should be able to do what they enjoy and not have that taken from them.     This is my opinion of the statement. Many people @MONTH1 not agree but I just tried to make people to see my point of this statement. Then everyone can help stop people taking things away from the community that makes them happy. Also, I hope people can still have their rights and not let a couple people take it away from them.",4,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood in the memoir ""Narciso Rodriguez"" by Narciso Rodriguez, is comfort. In chapter @NUM1 it talks about the overall feelings of love and care that surrounded the Rodriguez household like a comfy blanket. Also, it talks about how the ""... congregration of family and friends, and endless celebrations that encompass both..."" helped pave the road for a great childhood with many friends and family members who where always there for Narciso Rodriguez to rely on. Another example of the comfort within the Rodriguez home is that the ""... parents always kept their arms and door open to many of the people... considered family, knowing that they would do the same..."" This portrays an overall image of a community where everyone got along and helped each other out. Last but not least Narciso's home was ""...always filled... (with) life and love."" Where he felt secure and cared for. All in all, the household that @PERSON2 lived in was a household filled with love, care and especially comfort that every child should have.",4,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story with the sentence ""When they come back, saeng vowed silently to herself, in the spring, when the snows melts and the geese return and this hibiscus is budding, then I will take that test again. ""because that winter hibiscus symbolizes a new beginning for her. For example back in her home town she had hibiscus's and everything was fine and normal, she lived her life and so on, well then she moved to the u.s, and she didn't have any hibiscus, she just failed her driving test, she feels miss placed, and doesnt fit in. So, when she saw that winter hibiscus she felt as if she found something to help her feel at home or at ease almost. She felt a sense of security In conclusion the author ended with that sentence because its a new beginning for her and that hibiscus means a new start.",2,4,Analyze,5,"The question requires students to explain 'why' the author concludes the story in a specific way, necessitating an examination of the author's choices and their underlying reasons."
"Write a story about a time when you, or someone you know, was patient.","The thing that ??? one @CAPS1 the most is when people don't ever think about patience. They was  the  ??? Opposite. They ???  seem to ??? @CAPS1 to @CAPS4???  moods. Right then and??? With ???  say ""Do it ???."" Do you???  I will tell you about a time, where @CAPS6 brother??? One and tie @CAPS2   pill does on the them. This is can, walking to the stace with @CAPS6 brother because @CAPS6 mom and some???. We needed it to panic??? a lot.When we got place of ??? Natural @CAPS3???  to walk a??? a mile.Lody at the ??? very nice at all it guesses??? Pigweed of were these to steal??? . The affect??? Walk???. Only one??? Note. @CAPS6 brother wathial down the aisle in??? of the that bottle. So we passed the pestuce section, and to the cleaning??? walking.When we??? At??? a woman about to down the aisle and ???. @CAPS6 brother??? @CAPS1 down. The aisle to go out got it and???  bad with the bottle it??? Was ???. He??? impositively, @CAPS4 to ??? Him to stop??? Mind it. We??? ""@CAPS4??? to get home and go to??? @CAPS4 it did???. The??? Walk home we gave it??? dad, mom. She??? what??? said "" ???. She then, @CAPS5 didn't we read it? ""@CAPS6 patient, to blame @CAPS1?? It announced??? Remind to @CAPS1???  To???",22,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and synthesizing information into a narrative, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear who ever this @MONTH1 concern, I think that people spend way too much time on computers. They do not exercise as much. People sit inside all day instead of going outside to enjoy nature. Family's and @CAPS1's are spending less time together because they have computers to talk to each other. Computer's have become a negative influence on people today. People need exercise to live. It keeps us healthy. With all the fast food places pople need exercise more now than ever. People do not want to exercise if they have a computer to go on. A staticstic is @NUM1 out of @NUM2 @CAPS2's @CAPS3 each have their own computer in the house. They said ""I would much rather be on the computer than outside"" (@PERSON2 @NUM3 grader at @ORGANIZATION1). Even students do not want to exercise when they could be spending time on the computer. Human only have so long to live. There is beautiful nature outside. We do not enjoy our surrounding because we would rather be on th computer. For example @PERSON1 would rather spend her day on the computer than enjoying the amazing nature we have around us. @NUM4 out of @NUM2 students enjoy nature every week. A young girl about @NUM6 never apperciated nature until her parents made her stay in a month. She now loves nature. because it got boaring day after day on the computer. Family and friends are huge parts of our life. We want them to be apart of our big events. Because of the computer we can talk to them whenever or email a video of our big event. But would it not be much better for them to be there, @CAPS4 you on when it is hapenning. When I was around @NUM1 @CAPS5 grandparents used to come to @CAPS5 soccer games, but now they dornot because @CAPS5 mom just records it for them to watch. I liked it so much better when they were at the soccer games, @CAPS4 me on. ""@CAPS5 family and @CAPS1 are the ones I want at @CAPS5 events, not to just show them after the event happend. A @CAPS6 is that everyone wants to share their event with the family. Computers aren't that great. They make it so family and friends do not come to see you. Computers take you away from the beautiful nature that surronds us. It limmits you on exercise and makes you gain weight, which is unhealthy. I urge you to use your computer less and exercise, see family, and enjoy nature.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.",I was patient when it was my birthday and I didn't get anything. I thought I would get at least one thing but I got nothing. I didn't do anything wrong but still I got nothing. The next day I got nothing I didn't ask for anything but I still got nothing. The next day I got nothing. But that night while it was skating at skate port @NUM1 got nothing. Like at @TIME1 I saw my cousin and she gave me @MONEY1 for my birthday. I thought that everyone forgot but I was wrong. I was so happy too. I had to be patient in order to get something and don't have to ask for something.,20,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story like this because when the snow is melting and the plant is buding and the geese come back then she will take the test again. This is a way for her to realy think when she is going to do this again. When they come back, so will she, to take the test over again.",1,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or authorial intent."
Write a story in which laughter plays a part.," So many people sing songs and write stories about sad depressing events, like it's the only thing life consists of. We seem to never stop and focus on the little things. If we could stop and appreciate those little things, everyone would realize just how much they really have. In some way or another we all seek pity and for some reason we want to have the worse story. Like it's some sort of competition. I personally don't want to have the worse story. If you just ""go with it"" things seem more lighthearted, care free, and people would rather be around someone that makes them feel good and happy than someone that makes them feel sad. There is many times where I could have chosen to stay mad and upset, but instead I chose to just laugh, and not make a big deal out of a small mistake. For example, @DATE1 was the @CAPS1 dance. I was supposed to be there early to finish decorating, but I was late (like always). It didn't really matter that I was late because when I got there I found out that it was canceled. By the time they decided to cancel it (due to a power outage) my parents already drove away and they didn't have their cell phones with them. I was stuck at the school. While I was trying to get hold of somebody to pick me up, two of my friends showed up, even though I told them that the dance was canceled. My friend's mom was nice enough to come pick us up. We met the rest of our friends downtown, where we decided to go to @LOCATION1's and play arcade games. We had an amazing time! We all got matching rings and I got two lollipops. When we were done we went up to our friends house, where we watched movies and ate popcorn. I had eaten way to much sugar and was super hyper! I kept saying a ton of random things, but it made for a great evening full of laughing. I could have been really upset that the dance was canceled, all of us could have, but we made the most out of what we had and ended up having a really good time. And I personally think it was more fun than the dance would have been. Another example is when I was a freshman. There was one day that seem particularly hard. I felt like nobody wanted to be my friend or hang out with me. I remember sitting in the hall by myself, feeling like nobody cared. A senior that year came up to me and started talking to me. I remember him telling me that it's harder frown than it is to smile. I realized that he was absolutely right. Even though smiling takes more muscles, frowning in the long run has a worse effect. If I could go back to that day I wouldn't be such a drama queen. I was making a big deal out of something that wasn't even true. I always say things that I latter regret, but if I just ""go with it"" it doesn't seem near as bad. If I could, I would write a dozen songs that have no sad or depressing meaning. Or a millions books based on the happiest things in life. If you fall down, it's better to laugh than to run away crying. What won't kill you will make you stronger. Lots of things make you stronger, like: breakups, heartaches, @CAPS2.E class, and of course laughing. Laughing also makes you live longer; so why wouldn't you laugh as much as you possible could?",40,8,Create,5,"This question requires the learner to generate a new narrative, integrating a specific element (laughter) into its structure and development."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"With any public transportation unit, many challengers are expected and some are problems unable to be solved. Based on the excerpt ""The Mooring Mast"" by Marcia Amidon LÃ¼sted, builders of the Empire State Building faced plenty of obstacles in attempts to allow dirigibles, or blimps, to dock there. In regards to docking these dirigibles, they were breaking ""an existing law against airships flying too low over urban areas."" Which made the builders' procedure illegal. Also, not only was it a dangor for the citizens of New York City, but due to the weather conditions it was dangorous for passengers and workers on the dirigible. LÃ¼sted states that ""The greatest obstacle to the successful use of the mooring mast was nature itself. The winds on top of the building were constantly shifting due to violent air currents."" This goes to show that any project should be checked for safety precautions at all times.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its components and examining their relationships."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood that is @CAPS1 and that it is created by the author in the memoir is the feeling of being thankful. This is the mood @CAPS1 because it says ""Their rich culinary Skills and a love of cooking that is still with me today (and for which I am eternally grateful)."" This @CAPS3 the mood is thankful because author is thankful for the culinary skills that is still with him. Another that @CAPS3 the mood thankful is when it says ""I will always be grateful to my parents for their love and sacrifice."" This @CAPS3 the mood thankful because @CAPS5 is thankful to his parents for their love and sacrifice. Another that @CAPS3 the mood as thankful is when it says: ""I've often told them that what they did was a much more courageous thing that I could have ever done."" This @CAPS3 the mood as thankful because @CAPS5 is thankful for all they have done and @CAPS5 could never be more courageous than them. This is the mood of the memoir created by the author.",3,5,Analyze,5,"The question requires students to break down the text and identify specific elements (mood) and then support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"This memoir by Narciso Rodriguez had a warm down to earth feeling. Narciso expresses his love for everything given to him. I can tell he has a huge heart and it all starts at home. In the second paragraph he talks about his home life. Everything about his family gave me a warm sunny feeling. He sets the mood by talking about his amazing parents, they are wonderful. They incorporate their culture into everything. Food gives everyone a fuzzy feeling inside.Home: The Blueprints of Our Lives shows the warm welcoming feeling Narciso get when thinking about his family.  ",3,5,Analyze,5,"The question requires identifying the mood and then supporting it with evidence, which involves breaking down the text and examining its components."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,Dear news paper I think computers good for you because you can use the internet and myspace and videos and some school work like math and essays so yes I do think that computers are good for you because you can do all kind of things on computers. And computers can help you with school a lot and you can print out lots of things and why computers can help you is with your math writing spelling and most defyntly is science and ant also literature. The reason why I chose those @NUM1 things is because you can look those @NUM1 things up on. Computer and get the answer to math and spelling right like read @NUM3 helps you write and spell thats one at the reasons why I like computers because I can get on read @NUM3 and I love doing read @NUM3 a lot and I like the read @NUM3 class also because the computers sometimes I like reading on the computers but not all the time but I have to read that's how I'll first learn how to read by forsing my self forward to read. That's how I'll first learned how to read by computers and putting forse to my self. That's why computers is more important to me and look words up.,7,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Based on the excerpt, there were a few obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One reason was that ""most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable."" The owners of the Empire State building realized that if a dirigible was destroyed by fire over a density populated area like New York, there could have been a huge acadent One of the greatest obstacles however was nature itself. ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" When the dirigibles would try to dock, they sometimes could not even get close to the building because of the strong winds By having the dirigibles hanging over pedestrians on the streets of New York, it was considered unpractical and unsafe. Due to mother nature and safety reasons, the builders of the Empire State building faced a few problems in allowing dirigibles to dock there",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining the relationships between them."
Write a story in which laughter plays a part.," ""@PERSON1, @CAPS1 up! It's almost time you to go to school!""  @CAPS2 mom yelled at fuzzy hair, half-opened eyes, and yawing boy. That's me. Today is a first day of @CAPS2 first new middle school. Our family moved to a new place, that's why I had to move a school too. I woke up and took a shower and wore @CAPS2 school uniforms with exciting and nervous mind, because I didn't know anyone from @CAPS6 new school. When I arrived to the school, students who are same age as me started to scream out loud for sadness of school days that are coming up or excitement of meeting their friends again. On the other hand, I was depressed and confused because of these hyper students and the new school. I shook @CAPS2 head off and started to concentrate finding @CAPS2 classroom. '@CAPS3 hah! There it is.' @CAPS4, I found @CAPS2 classroom and when I stepped in, @CAPS5 looked at me curiously for a while, since I was the ""new"" kid to @CAPS6 school. I sat alone and waited for teacher to come. During I was waiting, I put @CAPS2 head down and slept a little bit with no smile on @CAPS2 face. Suddenly, teacher opened the door and spoke loudly, ""@CAPS5 sit down and be quiet!"" @CAPS6 teacher must be the most strict teacher I've never seen. While teacher was writing down something on the whiteboard, the students were trash-talking about the first sight of the teacher. It was terrible for yelling at the student when you saw for the first time. For example, I knew a kid who went to a private school and transferred to a public school. I had a same class with him and I was his partner. Since I didn't know him very well, I started to ask questions about him. At first, he answered back nicely to me and I thought, 'We could be close friends from @CAPS6 class.' @CAPS7 it was wrong. He started to talk loud to me when teacher was explaining something to us and it got me into trouble for talking with him. Other students hated him for being distracted during class and he often asked useless questions to the teacher really loudly. Also, he had weirdest perfume smell that he thought it was cool to wear. @CAPS5 thought he was annoying which caused to a small fight. @CAPS8 arguing with other friends, he stopped coming school and now we don't even know where he is at. Like @CAPS6, it shows that the first sight is really important to have in relationships with other people. When I heard that the first sight is really important from other students who were sitting behind me, it changed @CAPS2 mind to an open mind such as having a smile on @CAPS2 face. I though, ' I shouldn't be like that kind of teacher's first sight. Maybe I should change @CAPS2 face looking with smiling and some confidence on it.' @CAPS8 that class, I started to put smile on @CAPS2 face and thought positively. I tried to be participate for the class and worked hard for making new friends in the new school. Therefore, the other student opened their mind as well and started to ask things about me. For example, it was like these questions; 'why did you come to @CAPS6 school?', 'what sports do you like most?', 'what game do you play?', and etc. From those aggressive questions, laughter can change @CAPS2 looking and make good relationships. How did I know? When I first entered to @CAPS2 classroom with concerning face on it, @CAPS5 just stared at me and looked like they didn't want to know about me. @CAPS8 putting laughter on @CAPS2 face, they started to feel comfortable than the first time. Changing me depressed face was @CAPS2 starting point in the new school. I started to make a lot of friends which it became a way for me to be a class leader. I felt really amazing and awesome that how ""the new guy"" can be the leader of @CAPS6 class. I felt proud of myself and thought of happiness that I actually started to have laughter on @CAPS2 face since the teacher didn't look good without a laughter.",34,8,Create,5,"This question requires the student to generate a new narrative, integrating a specific element (laughter) into the story. This aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Have you ever had the time completely fly by while you're on the computer? You go on at @TIME1pm and all of a sudden it's seven at night. People should spend less time on the computer because they should be outside, it takes away time with your family, and there are other ways to look up information. You should be outside, enjoying the fresh air and playing sports, not stuck inside all day with your eyes glued to a screen. When you're on the computer all day, you're just sitting there. You're not moving around at all. Seventy-two percent of kids who spend all their time on the computer are over weight. Being on the computer on a beautiful is like blocking out the birds' songs on the first day of @DATE1. Nature is amazing, and you should be outside enjoying it, not cooped up in a stuffy room leaning over a man-made machine. People should spend a lot less time on their computer. When you're on the computer, time really flies by. You lose your whole day to it, and wouldn't you rather be doing something more fun? You can be alone on the computer in a dark room. You should be with your family and and friends. Computers are going to be around for a long time, and when they die down it will only be because something better came along. Your baby brother won't be a baby forever and your grandparents might not even be there tomorrow. Don't you want to spend as much time as you can with them? You're changing too, so you @MONTH1 be off to college or have to move far away for buissness. ""They grow up so fast. They're adults in a blink of an eye."" my grandma said to my mom. Almost @PERCENT1 of parents feel that same way. So, don't spend all your time alone with a machine, be with your loving family and chairish each moment. People should spend less time on the computer because there are other ways to look up information and learn about new places. There are so many books in the world, about any topic you can imagine. Using books to look up information is better than typing in the word into google because it's important to learn how to use an index and find the book on the shelf. A trip to the library @MONTH1 not be your cup of sunshine, so if you want to learn about a place, why don't you go to that place? If you're doing a report on @LOCATION2 for school it would be a lot of fun to go to @LOCATION2 for a few days to learn about it. And you can take pictures with your own camera, not just a picture you found online. It would be a really fun family trip. Even if you're doing your report on a place as boring as @LOCATION1, you could still probably have a lot of fun, hanging out with your family together. In conclusion, people should spend less time on the computer and more time being outside, with family, and at really fun places. Why would you want to stare at a screen all day when you could be having this much fun?",11,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @CAPS1, I dont think that computers are something that people should be using @NUM1. Computers have something to them where somehow the become addictive. From the people who are gaining weight every day because the sit on the computer and chat all day. Then there are those terrible people on the internet who disguise themselfs so they look like a @NUM2 year old boy when there really a year old man. Lastly, people now a days are using the computer as a sorce of reading instead of books. I just think that computers are ruining the life of many people. For starters, most people today are becoming overweight because they either wacth to much @CAPS2, or they sit on the computer and eat all day. Once you start with the computer you'll never stop. Especially if your multi-tasking where you eat and use the computer. The big problem is people think it's better to be sitting home than out enjoying nature exercising! It really isn't good that people dont get of the computer and start enjoying life. Next not everyone online is who they say they are who make false accounts on like @CAPS3 or @CAPS4. There can be men who say there and really be @NUM3. With all the posting of pictures someone you with it. Just remember to be careful! Lastly, people in todays day in age use the computer to read books instead of going to the library or @CAPS5 and @CAPS6 (or any book store). I think that all those bookstores are going to run out of business because of the technology now a days. When I was younger and I said that I was going to read a book, I was really reading one. I wasn't reading it on the computer. People need to cut down on the electronics. In the end I think that computers are a real waste of time. There is no reason why people should be on the computer instead of exercise. Everyone needs to stay away from the bad people online. Also can we please start using normal books instead of online ones. I think computers need to stop taking over our world and start just being there when we need them.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created by the author in this memoir was more of a homey-heart touching mood. To know that his family helped other immigrants in their time of need, in any culture, was really getting the point across. That where you live is just a house until you make it a home.",1,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then support their claims with evidence, which aligns with the Analyze level."
"Write a story about a time when you, or someone you know, was patient.","@CAPS2 was a dark saddanly night we went to go pick up some subway for my family. Boom, a struck of lightning  @CAPS1 every thing went dark. The manger came out every body be calme she and use navy blue flash lights we couldn't get to our car because @CAPS2 was raining & thundering so hard we were scared we were going  get shocked. So we waited growl, whent my tummy.I'm hungry"" so me and my grandmother asked can we still get our subs made because we have light. The manger said ""okay"". She told the worker to get back to work. @NUM1 min later the manger started passing out subs chips, soda, and cookies @CAPS2 was @NUM2 pm. We all ate drank I felt asleep. We all woke up the next morning sun shing lights on. So we all walked out to our cars smelling like break & meat. That was the best patient day of my life.""",18,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form. This aligns with the 'Create' level of Bloom's Taxonomy."
