prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,The author concludes the story with this paragraph because at the beginning of the story Saeng went to take a driving test but didn't pass and so she goes and buys a hibiscus that reminds her of home and gives her strength and comfort. So her mother says this at the end because she knows Saeng is going through a hard time adapting to her new country and she doesn't want to put more pressure on her just because she knows Saeng is very upset and is trying to make it up to her by buy a flower for her so she says by next spring she should be adapted and ready for the test because the flower should give her hope. She wants her to know she is three for her.,2,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the narrative and identifying causal links."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author is saying that she will be ready soon enuff when the flowers begin to grow and the geese begin to come home, she will be ready",1,4,Analyze,5,"The question asks to explain *why* the author concludes the story in a specific way, requiring an examination of the author's choices and their underlying reasons."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @CAPS1, Have you ever used a computer to do anything besides buisness? Well if not then when you are not busy you should try it. The effects computers have on people is that it's a lot of fun to go on and play, helpful with mostly anything, and you can find just about anything from websites on clothing to maps to the store location. There are three reasons why you should agree with me and these reasons are people have the right to choose what they want to, in this weather it's a little bit to cold to go out and enjoy nature, lastly they can interact with friends and familys online on a website. People have the right to choose what they do because the goverment can't choose for you since they're busy with other more important stuff. Also in the constitution it states that the goverment can't choose for us while we have the power to think. In this weather it's cold to go out, plus nature is so much better in the @DATE1 and the @DATE2 where it's not to hot to cold and thats when the sun is good thats when people should enjoy nature. With all the technology in todays world it's better to take advantage of the technology in this world, also the technology we have is helping people like generators because in old times people didn't have generators. So I hope this letter has changed your opinion and thank you for reading it.",8,1,Create,5,"The question requires students to generate original content (a letter to the editor) expressing their opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.",''@CAPS1'' my name is @CAPS2 ?? and this is a story about the time I was patient. Once when I was eight years old my mom said that she would take me to the fair that day. so after lunch we went to the rain I wanted to ride the biggest ride there so we had to wait in line for it ?? line was very long so I had to be patient to get on the ride. I did not want to wait in line so half of the time in line I was complaining but ??the line was not that long and l have to be patient. I am glad I was patient because the ride was?? Of fun. That day l walked that was good to be patient. I told my ?? I will never be unpatient again. That was the story?? The time l had to be patient at their??,14,7,Create,5,"The question asks the user to write a story, which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear local newspaper, I think more people shouldn't spent time on their computer. The reasons why I think this is because people should spend time with their family and friends, second they need to exercis more, and last go outside enjoy nature. My first reason is that people that have computers stay in their rooms all day and don't get fresh air. They need to go out and enjoy nature. People who love animals and like to study animals should go out and get fresh air watch the animals study them. Haveing a computer is you could study animals like that is ok but you dont want to got stuck on the computers. go outside and watch them instead of looking at the computer screen. My second reason is that people do get more exercis. People are getting fat because they are sitting at the computer and not doing any movement. Peple are becoming lazy every day because they are on the computers @NUM1. Is you like to be on the computer and study go for a walk, run, joy, or ride a bike to the get some so a while. My last reason is that more people need to interact with their friends and family. People should get off the computer and make some plans with their family.Have a get together with your family and go places and chill. People who be on the computers don't spend time with there family dont know whats going on around them. Some people go into depresion because they are on the computers not enough time with family. These ar my reason why i think that we shouldn't be on the computers. We should spend more time with friends family or go outside, and enjoy nature.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the Empire State building faced many obstecles in attemping to allow dirigibles to dock there. The one obstacle to their expanded use in New York City was the lack of suitable landing area. to solve this problem, Al Smith built a mooring mast. This would allow dirigibles to anchor their for several hours to refuel.",1,6,Analyze,5,"The question requires identifying and explaining the difficulties faced by the builders, which involves breaking down the situation into its constituent parts and examining their relationships."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,The features of the setting affect the cyclist because it is so hot the cyclist keeps drink and sweating water so he is really work down from dehydration and fatigue. Also just the feeling of how unsafe it is out there. Like how he saw a ridiculously large snake or how it just keep getting hotter.,1,3,Analyze,5,"The question requires the writers to break down the text and explain the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,Reserved need to check keenly,3,4,Analyze,5,"The question asks students to explain *why* the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or underlying motivations."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"Minfong Ho concludes the story with this paragraph to show the change in saeng's heart and attitude toward her new life in @LOCATION1 spring symbolize rebirth, the author doesn't include this on accident. Spring will be saeng's time of rebirth where she can take the test and restart her new life in @LOCATION1.When the snow melts""is included because winter symbolizes death and when the snows melt a way so will saeng fears. """,2,4,Analyze,5,"The question asks to explain *why* the author concludes the story in a specific way, requiring an examination of the author's choices and their underlying reasons."
Write a story in which laughter plays a part.," Everybody knows that long car rides can be both physically, and mentally exhausting. Picture a family of four : a mother, a father, and two daughters in @CAPS1. The father is behind the wheel, the mother is in the passenger seat, the older sister is on the left side of the back seat, and the younger sister on the right side. The sun is rising, and you're still on the road. The father is tired, after driving all night. The mother just woke up, yawning, and is wondering how much further until the destination. The sisters are looking out of their windows with extremely bored expressions. Even with cups of coffee, and loud music the atmosphere is still lifeless, extremely dull. What could possibly bring up this lifeless atmosphere? My guess, a form of entertainment. As a young child, I was always on the road. Moving from place to place, because of my father's work. At the time, we were living in a state known for it's snow. @ORGANIZATION1. Wonderful wildlife, breathtaking views, and beautiful landscapes, untouched by man. During the long winter months, the snow covered the ground, like a blanket on a bed. You could wake up in the morning with two new feet of snow. Although, despite living in a cold, isolated state, the summers were extremely hot. A total twist to someone unfamiliar with @ORGANIZATION1's weather. This was around a decade ago, so the enviroment might've changed, but nevertheless, it is still a breathtaking, beautiful state. After coming home from school on a cool @DATE1 day, my mother told me to start packing my room. I knew we were due to leave that @DATE1, but I was still hesitant on leaving my friends. Every time that we moved, I had to say a heart breaking goodbye to the friends I knew for the few years I lived there. I went to my room and started to pack for a long, long trip. My father came to me and told me we are moving by car. He asked my sister and I to go with him so he could pick up the uHaul. We went to check out the sizes, and the condition it was in. As usual, the trucks weren't in the best of condition for moving over a long distance, but it's better than nothing. My father drove it back home, with my sister and I, and my father started to put the packed boxes in the truck. My mother, my sister and I finished packing the rest of the boxes. The boxes with valuable, and mandatory items were stuffed in my mom's @CAPS1, along with our cats in their cages. After getting everything packed, and loaded, the hired uHaul employees drove the uHaul away to our new destination, @LOCATION2. Everyone had mixed emotions about leaving. My mother loved her neighbours, my father had some amazing coworkers, my sister and I made some spectaular friends, but we had to say our goodbyes to our friends. It's not the first time, and it's not the last time, but every time it still hurts. The times we spent together, will always being in our memories! Off we go! To our new temporary home. Driving from @LOCATION1 to @LOCATION2. The only thing that I didn't like, was that we had to be in @LOCATION2 in less than a week. A week to drive that long way? Less stops, more driving, and no fun, or sight seeing... a total drag!! It was really chatty and energetic in the beginning, but everyone soon got sick of being on the road. My sister's body didn't handle it well in the beginning, and neither did mine. Half way to @LOCATION2, all conversations stopped. The atmosphere started to fade, and so did the excitement. There was absolutely nothing to do in such a small area. I wanted to try to make the rest of the drive fun, so I started to sing in my tone deaf way. Since I was so young, my voice cracked midway through the song we were listening to, which caused in uproar of laughter! My mother started to say that I was simply adorable, and my father started to mock me. My sister started to sing, too, and before you knew it, everyone was singing along! Spirits were high, and everyone was having fun singing, and laughing. We started being more active after that, too! The rest of the trip down south was full of energy, and both time and distance passed quickly. It's always fun to spend time with family, but it'll be even better if you spend the time in a fun, exciting way! Make things fun, keep a positive, enjoyable outlook on everything!",40,8,Create,5,"The question asks the user to generate a new narrative, requiring them to synthesize elements and produce an original piece of writing."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The cyclist in the article almost died from dehydration and heat stroke and wrote his misadventure in a light hearted, humourous way. I commend him for almost dying and laughing about it and then turning around and blaming it on old people. He is an inspiration for reckless young folk. Oh yeah, and the setting was a desert.",1,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @CAPS1, @CAPS2 you know someone who lives faraway from you? Or have you ever used @ORGANIZATION1 @CAPS3? These are only a few of the techniches a computer has. Computers benefitted society greatly. It helps people @CAPS2 things such as allow people to talk to each other, goin skills from playing games, and it has images and it is easier. As I ,mentioned, computers allow us to communicate with other people. This way, we don't have to talk to people in person. it would get annoying if every time we wanted to talk to someone of three things would happen without computers. those would be either getting trouble at school, memorizing a phone number and the dialing it, or talking to than in person. Clearly, computers make it easier to talk to people. Next, computers allow us to talk to faraway friends or family. You could write an e-mail or talk to them in a chat. This helped me because I talk to one of my friends in @LOCATION1 and just recently sent an e-mail to my aunt. Without a doubt, computers make it easier for us to communicate with other people, no matter how far. Secondly, every computer that I have seen is able to play some sort of game, whether it be by a disk or on a website. These games can teach us many skills. The first skill we could learn is typing. just a few days ago, I was playing a game where you had @NUM1 seconds to type as many words as you can, as fast as you can. If you make a mistake one second decreases off of your time. It also gets harder as you go, getting from just three letter words to five letter words to even seven letter words and so on. Also, a class that at @CAPS4. information processing, is about computer. Once we were finished with our assignments, we could play type to learn @NUM2. That is also a typing game. As you can see, some games can teach us how to type. Another type of games where you need guide-thinking to be able to win. This teaches nto be ready for almost anything. Also, it teaches us to process what is around you and decide in a decision. In real-life situations you @MONTH1 only have a few seconds to react. Games such as these help in real-life situations. The last type of game is the tower defense. This shows us teenager to think like our lives depended on it. If we were to evr join the army and become some sort of captain, we would be able to organize our trops in the best mannor we could think of these tower defense games also teach us think and plan ahead. In these types of games, it costs money to bag upgrades buy @LOCATION1 towers. One decision is to either buy a weaker upgrade now or save for a stronger one in a little bit. Tower defense games make us make better decisions. Games @MONTH1 be fun, but they teach us skills too. Lastly, computer make things easier and have images on @ORGANIZATION2. One thing that a computer makes easier.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"When you have a loving family and a beautiful home, you should be very grateful. Narciso Rodriguez was also very grateful. The overall mood of Narciso's story is gratefulness. Narciso Rodriguez was born in 1961 in Newark, New Jersey. His memoir explains how @CAPS1 is grateful for everything. ""I will always be grateful to my parents for their love and sacrifice."" @CAPS1 would always tell his parents about his admiration for their strength and perseverance. His family cared for everybody and ""Always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" All and All the memoir's mood is gratefulness because Narciso was very grateful for everything.",2,5,Analyze,5,"The question requires identifying and describing the mood, which involves breaking down the text into its components and examining how they contribute to the overall feeling. This aligns with the analytical process of dissecting information."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the story, Do Not Exceed Posted Speed Limit,"" written by the @CAPS1, the setting reflects how the cyclist is feeling. For example, ""Flat roads was replaced by short, riding hills ""@CAPS2 as the terrain was changing, so was his attitude. When he first started the journey, he was happy and care free and the land had no hills and he flat. However, once he notice that everything is not has the men said, he seems to grow a little angry and upset, @CAPS2 like the land seemed to reflect this soon he found himself in a bumby and unpleasant road. The setting also seemed to give the man more obstacles to overcome on adventure"" tumbleweeds crossed my path a ridiculously large snake blocked the majority of the movement in front as me."" The land seemed to be leasing and tormenting him, when he started to figure out that listening to the old men was a mistake.    """,3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created in the memoir ""Narciso Rodriguez"" is of happiness, peace, and gratitude. Narciso is thankful for all that his parents had sacrificed and taught him His overall tone in the memoir is translated into a happy and peaceful mood. Narciso writes ""the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop of life to our warm home."" The tone in this quote is calm and friendly, as Narciso explains the happiness of his life at home. By saying his house was ""warm"" with celebrations for family and friends, it constructs the peaceful mood of the memoir.     Narciso goes on to explain that ""My parents always kept their arms and their door open to the many people we considered family. Here, Rodriguez adds to the peaceful mood by speaking of generosity, and care towards family. It is the idea family that fueled his loving childhood. The mood turns to gratitude as Narciso thinks his parents for giving him a better life, though they had to endure difficult jobs and conditions. He expresses that he had ""no way to express [his] gratitude for the spirit of generosity impressed upon [him],"" and ""the demonstration of how important family and friends are."" The concepts of family, love, and generosity Narciso learned from his parents formed the basis of the gracious, happy, and tranquil mood of his memoir, as well as his life.",4,5,Analyze,5,"The question requires identifying and explaining the mood created by the author, and then supporting that analysis with evidence from the text. This involves breaking down the text and examining its components to understand the author's intent and effect."
"Write a story about a time when you, or someone you know, was patient.","There once was a little girl named @PERSON2 @CAPS10 was the important girl in the land of narrative. Narrative was a little land felled with loveing and patient people who waited for everything. And every child was patient but @PERSON2. @PERSON2 was a only child living with her mother and @CAPS12. @PERSON2 hated being the only child so: @PERSON2`s mother named @CAPS3 told her husband @CAPS1 that they should have another chilled so that @PERSON2 would not be only. Soon they told @PERSON2 that @CAPS10 would be having a little brother or sister @PERSON2 was very happy. Infact @PERSON2 was so happy that @CAPS10 ran up stairs and began to make up baby names. Then ran down stairs and shared them with her mother rocking in her chain. I like kuven said @CAPS12 walking toward the dinner table were @PERSON2 and her mother where siting. Ok said @PERSON2 cleaning the table of Do you like @CAPS2, @CAPS3, @LOCATION1, @CAPS4, @CAPS5 or @CAPS6""said. @PERSON2. I like @PERSON1 said @CAPS12 pushing in his chair. Me as well said mother walking up stairs toward her bed room. ""I can`t wait till the baby gets here ""said @PERSON2 on her way up the stairs. The next morning @PERSON2 a woken early to see if her mother had the baby."" @CAPS7 you have the baby yet"" said @PERSON2 weaking up her mother and @CAPS12 ""@CAPS8"" said the @CAPS12,"" the baby haves to grow inside of mommy okay. Okay said @PERSON2 . @NUM1 months later. Kerry got up very early screaming ""is here @CAPS7 it come ""@CAPS8,"" said the mother lefting her head over her belly to see @PERSON2."" that baby will never come, I hate that thing I will be lonely for ever"" said @PERSON2 walking toward her bed room. Be patient @CAPS10 will com screamed @CAPS12 from the other room. ""@CAPS10"" said @PERSON2 it's a girl ""@PERSON2 got very much happy @NUM1 hour later ""oh, oh, oh"" screamed mother form her bed room. ""Are you okay mommy ""said @PERSON2 walking into mothers bedroom. ""The baby is coming call your @CAPS12 ""said mother. ""@PERSON2"" yes ""mother going to have to deliver this baby okay. @NUM3 hours later dad come home running up the stair and went in his room and saw @PERSON2 his wifey @CAPS11 & the new baby @PERSON1 fast asleep. Told you if you where patience @CAPS10 would come ""said"" @CAPS12 talking to his self""",24,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","When I was little we went to @ORGANIZATION1. I was finally big enugh to go on the newest @CAPS1 @CAPS2 ! When we walked up to the line we noticed how many people were there. The line looked as if it were five miles long ! My mom asked me if I wanted to keep going in the huge line or go next time when less people were there. This is what I had been waiting for ! I was not oppernutity. I told her I wanted to keep going and so we kept walking. It took what felt like two days to get to top. My mom and I were so patient !So we waited ,and waited ,and waited .Till we were finally at the top .Then we came down .It had been worth the wait ! we were so patient. I will always remember all the fun I had that day and the great accomplishment. I never knew I could be so patient and my mom and I could wait so long.",17,7,Create,5,"The question asks the user to write a story, which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @CAPS1 @CAPS2, Have you ever wondered what effect computers have on people? It is a very negative effect. Computers are one of the main reasons of why kids do not exercise and become obese, it can effect students' grades, and by being on the @CAPS6, you are isolating yourself from your loved ones. First of all, more and more kids are using computers way more often than they should. The result of this, you @MONTH1 ask? Since computers are used daily, especially by young adolescents, it is likely for that child to become obese. Researches from well-known colleges, such as @ORGANIZATION2 and @LOCATION2, discovered that @PERCENT1 of kids who spend more than two hours on the @CAPS6 are obese or will become heavier when they are older. After speaking with @PERSON1, graduate from @LOCATION1, he told me that when children spend more time on the @CAPS6, they are doing nothing but staring at a bright screen that can damage their eyes, and not spending their time outside enjoying the beautiful weather. As a consequence, kids start to gain body fat from sitting on a coach staring at the @CAPS6 all day instead of exercising! My second reason of why computers are a negative effects on kids is that it can harm your grades! After I spoke with a current student at @ORGANIZATION1, she told me that the reason why her grades drop is because she is too busy on @CAPS3, @CAPS4, @CAPS5, etc. She does not focus on her @ORGANIZATION1 work like she should and because she doesn't, her grades go from @NUM1's to low @NUM2's. This shows that even ""A"" students are getting bad grades from being on the @CAPS6. Additionally, from being on the @CAPS6 so much and not paying attention at @ORGANIZATION1 work, it can effect your best grades on the @ORGANIZATION3's! This shows that by always going on the @CAPS6 you hurt your academic skills. My last and final reason of why computers have a negative effect on children is because it harms your social skills of being on outgoing, talkative individual! Everytime you log into that death trap device, your selfesteem becomes lower because you never talk to friends or call them. You just sit on a hard chair, looking at an electronics device that is going to take you no where in life. Also, you are pushing your loved ones away by being on @CAPS6 @NUM3. You will end up never spend time with them and you will never call your friends to see what they are up to if you keep on going on the @CAPS6. Furthermore, if your mom or dad tells you to get off your @CAPS6, you become cranky and rude to your family just becuase you want to go back on your favorite electronic device. Do you really want to act that way to your family? So, in summing up, computers are a negative effect on many young individuals, and the reasons for this are that you have less time to exercise, it harms your grades, and you are not able to be as interactive with people by being on the @CAPS6. The real question is, though, is do you think computers have a negative or positive effect on people?",10,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Censorship          Should certain materials (books, music, movies, magazines, etc.,) be removed from the shelves if they are found offensive? I think it depends on how offensive the material actually is. If it is something very provacative or racist or advanced beyond the years of the people who have access to it, then it shouldn't be allowed. Or, the materials should be restricted or placed in a special section that only certain people have access to. It depends on the level of intelligence, maturity, and age of the people who have access to these materials.          I don't think these materials should be removed, but restricted. Some of it should be left up to the school or library, but it is also a responsibility of the parents. If a child has permission to access a certain material, then they should be allowed to if their guardian thinks it is appropriate. Sometimes the guardians views @MONTH1 not be the same as a the library or schools, but it's mostly up to the guardian. Schools and libraries can't really argue with people's morals or intelligence.           Over all, I don't think materials such as books, music, movies, magazines, etc., should be removed unless it has been deemed necessary by a group of people that includes parents, teachers and/or school board memebers, and/or library staff. Just because one mom thinks a book is innapropriate for her child, doesn't mean it should be banned from another. Everyone has a different opinion and idea of what's acceptable, therefore it isn't fair for everyone to have to go by the idea of only one person.                If you don't want your child to have access to a certain material, then simply don't let them access it. If you think it's not an appropriate material for any child to access, you can express that, but others @MONTH1 not agree. Materials considered innapropriate by a respectable group should be restricted or have a warning on them, but not a ban.",4,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their own views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @LOCATION1, I @CAPS1 believe that using computers has a benefit to the community. I believe this because using computers helps with research, jobs, and staying in town with people. First and foremost, the use of computers will tribute to better research. Most @CAPS2 dont have textbooks about @CAPS3 or @CAPS4 at home with them so they rely on the internet. When @PERSON2 gave the class a parket, I didn't know what some of the words meant. So i logged into my laptop and went on google, within seconds the definitions wore popping onto my screen like pop rocks. After I found out what the words meant, I finished my homework in about five minutes. Without the internet I don't know how long it would have taken. Equally important, using computers will allow a wider selection of jobs. @PERCENT1 of today's jobs in @LOCATION1 require some kind of computer work. some jobs require quick typers. some people type as fast as cheetah runs. Some jobs require people using @CAPS5 or @CAPS6 - Computers are a necessity to get a well - paying job. Lastly, using computers will open a gateway communication @CAPS7, @CAPS8, @CAPS9, etc are a few of the many ways to communicate online. if one of my friends doesn't have a phone, they most likely have a @CAPS7. @CAPS7 gives me a way to talk to, @CAPS11 photos with and leave videos for my friends. One @CAPS12 @PERSON3, @PERSON4, and I were all going to work on our @PERSON1 project. @PERSON3's phone was taken away so the only way I could talk to her was on @CAPS7. Did you know that @PERCENT2 of @LOCATION1 has a @CAPS7, @CAPS8, of @CAPS9? To @CAPS17, I hope you enjoyed reading about how using computers helps with research, applying for a job, and communicating with family and friends please @LOCATION1, @CAPS18 this in the Newspaper so all residents of @LOCATION1 will agree with me.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) based on their opinions, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Have you ever thought about all the amazing things that computers have done for us? Now, we can learn about anything we want, talk with people on the other side of the world, and even advance in other areas of technology. Computers have, without a doubt, had a positive effect on people. Just imagine this...one second you can be in the blazing deserts of @LOCATION3, the next in a losh, steamy, jungle thriving with animals...All without leaving your room! Using computers, people can learn about new places and things whenever they want. The millions of resources on the internet make it possible to learn about t other places and times. Although this information @MONTH1 be in a local library. Going on the computer is MUCH easier. Who want to go through the trouble of loaning books from the library, when the internet is there for your use any time? No registration to get a library card. No late fees and no waiting lists. It is quite clear that using your computer to do research is a very valuable thing. @NUM1 out of ten people said that they would rather email a person than talk on the phone with them. Now, with computers, people can instant message, or email anyone, anywhere in the world. Making a call from @LOCATION1 to @LOCATION2 can be very expensive but with email, I can talk to my @CAPS1 friend, @PERSON1, free of charge. I remember when she moved to @LOCATION2. It was sad, but we promised to stay in touch. With e-mail and instant messaging, it was easy to talk, and exchange the latest news! Having the ability to communicate with soemone easily is an unbeliveable privalige, that would be none existant without computers to help us. Lastly, computers have helped people make advances in othe areas of technology. Where would we be in science and medicine without computers? These machines have helped scientists to do experiments. With a simulated expiriment they can be positive that no other variables will affect your results. Now, experiments can be extremely acurate. Computers have helped advance medicine as well. They have been the key to unlocking all sorts of cures for dangerous diseases. Who knows, maybe in @NUM2 years therew ill be a cure for cancer. All of these amazing accomplishments have been positivly effected by computers. ALthough some people @MONTH1 think that computers have a negative impact on our day-to-day life, I @PERCENT1 disagree. People have learning, talking, and advances in technology with one click of a mouse. Computers have effected people positivley in many ways, so, click away! Computers have none of that.",11,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","There was only @NUM1 minutes of class left and I had @CAPS1 to do. So I watched the clock tick down over so slowly. @NUM1 minutes left @NUM3 @NUM4 at @NUM5, the teacher asked, what are you doing?"" I said, ""@CAPS1. I have @CAPS1 to do"" ""why don't you put your headdown?"" I was losing my patience and was going to snap, but didn't. I put my head down and next thing I know, its time to go. I kept my patience and didn't get in trouble.""",17,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created @CAPS1 the author in the memoir is a positive and grateful mood for his home, and his parents. One example of the mood created @CAPS1 the author is in paragraph @NUM1 when he says, ""I will always be grateful to my parents for their love and sacrifice."" The author is once again stating how thankful he is that his parents came to @LOCATION1. Another example of the mood of the story, is in paragraph @NUM2 when the auther states, ""They came selflessly, as many immigrants do, to give their children a better life..."" A final example of the mood created @CAPS1 the author, is when in paragraph @NUM3 he says, ""I will never forget how my parents turned this simple house into a home."" @CAPS1 saying this quote he means he is grateful for his parents sacrefice to come to @LOCATION1, but also being able to be raised in the traditional Cuban way. He also means that he had many great memories growing up in this home, and how they bonded together with their multi-racial neighbor's to battle through the tough times. The memoir has a very positive, happy and chearful mood about the Cuban family.",4,5,Analyze,5,"The question requires identifying and describing the mood created by the author, which involves breaking down the text and examining its components. Supporting this with evidence further necessitates analysis."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The setting really afeted the cyclist alot.The sun and hot weather dehidrated him. He also had pretty much ran out of water. In the story he says ""The bottles contained only a few drops this shows that he had drank almost all of his water. Then it says ""the growing relization that I could drop from a leaf stroke"" shows the heat was affecting him.",2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the short story, Rough Road Ahead: Do Not Exceed Posted Speed Limit,"" the setting greatly affects the cyclist. For example. In the beginning of the story, the cyclist is eager to get to Yosemite National Park. He listens to the advice of, old-timers who haven't left the confines of their parches since carter was in office, ""and quickly realized that he shouldn't have. The author describes the setting of the first ""town"" as, ""the traditional definition of a ghost town."" This didn't bother the cyclist as much as his next sight. ""One ramshackle shed, several rusty pumps, and corral that couldn't hold in the largest mule."" Was what met him there. The cyclist said that ""this sight was troubling."" It is obvious that the cyclist has given up hope when he says, ""It didn't really matter. I was going to die and the birds would pick me clean."" This short story shows how anything can get even the best of travellers worried about their survival.""",2,3,Analyze,5,"The question requires the writer to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @CAPS1, I think computers have a positive effect on people because it will help you with interacting, learning and coordination. By interacting with people like far away friends or unknown frieds. If they are far its a nice way to send photos back and forth to see how the person/people are doing. Family is a very important factor in computers because if you havent seen the person you can tell how they are progressing in life. If thats not the case you can meet new people. By meeting new people you have more connections in your life and more people to trust. Learning! Learning is a good thing for adults an children. Computers can teach children by showing them new words, colors shapes and sizes. For an adult it can show them meanings of words or new words. Words, colors and sizes can all be round on a computer all by learning. A computer can not only do mental things to affect you also physical like coordination. You can improve your coordination by making you stronger when you type. Your hands are a big thing in like and they are helpful in a lot of ways. By sitting up straight in your computer chair all day can improve your posture. Your back can get straigher from all time you are sitting. Your mind can be foucused and in one pot fucusing on thing is good for you such as the computer screen. Now, people can think that computers are good for you too. But there could be negative ideas for people who think the opposite way.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
