prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Everyone is @CAPS1          @CAPS2 person is @CAPS1, this much we can agree on. So why then would people try to put a censorship on books, movies, magazines, and etc., as i pointed out before, we all are @CAPS1 so we all have @CAPS1 standards on what is bad and offensive to what is good.     When we remove a book from a library shelve for whatever reason we have to do so then others should have the same right to do so as they see fit. If  picked up a book on why @CAPS3 is the right religion and i am a @CAPS4 then more then likely i will find it offensive. Yet if i gave that same book to a @CAPS3, that person would mostly likely read that exact same book that the @CAPS4 read and find it not offensive at all. It all comes down to the veiws we all have about everything so why would you let one person or even a small comittee set standards on library censorship for they @MONTH1 feel one way while another comittee or person feels completly @CAPS1. Everyone is @CAPS1 and feels diferently about issuses. There is no way to make sure that @CAPS2 book in the library won't offend a single person.     The same issue can be applied to music, movies, magnazines and ect. No matter what we do, some one will be offended. For example, the plege of allegiance is something my school says everyday, yet some people, like a @ORGANIZATION1, find it offensive. All acrosss the nation people say it before school, a sportinh game, or ect., yet you don't see very many people objecting to that. I have obsereved that most people who find it offensive just ignore it so why can't we do the same for books, movies, magazines, and etc. that we @MONTH1 find offensive.     In conclusion, there really is no way to put a cencorship in libraries since no matter to tell what a person might or will find offensive. So why then can't we just not read what offends us, this really is the only way to keep from offending  people. For these reasons, I feel that there should not be a cencorship in libraries",4,2,Create,5,"The question asks students to write a persuasive essay, which involves generating new content and expressing personal views, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The Author chose to conclude the story with this paragraph because it is resolutive to the entire reading before it. In the story Saeng (the girl) had been stressed from failing the @CAPS1 test. She was also saddened by the memory of the hibiscus plant back in her native country Vietnam. At the end of the story when it says when the snow melts and the geese return, and this hibiscus is budding, I will take that test again"""" ,(Ho) the snow melting, geese returning, and the hibiscus budding symbolize change and adoption. Saeng will need to change and adapt to a new life to pass the test and feel better. This is why the Author @CAPS2 Ho, of the story ""Winter Hibiscus"" used a strong, symbolistic and resolutive end to her story.""",3,4,Analyze,5,"The question asks to explain 'why' the author concludes the story in a specific way, requiring an examination of the author's choices and their underlying reasons."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Marcia Amidon LÃ¼sted, in her excerpt ""The Mooring Mast"", describes the obstacles the builders of the Empire State Building faced in attempting to allow dirigables to dock there. One obstacle they would have to faced was realized during the designing of the mast that would be put on top of the building for docking. ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof."" (Â¶ @NUM1) They found that a dirigible docked on top of the building would add too much stress to the building's fram. Therefore, their first obstacle was to make modifications that would strengthen the building's framework. However, as LÃ¼sted points out in paragraph @NUM2, ""The greatest obstacle to the successful use of the mooring mast was nature itself."" Due to rough air currents at the top of the building, the winds would constantly be shifting making even a dirigible tethered to the mast sway around. Another issue was the question of how to weight the dirigables down. In open landing fields, they would weight dirigables down with lead weights. Using extremely heavy weights while being above hundreds of people on the streets would not be acceptable. In conclusion, as one can see, the builders of the Empire State building faced many obstacles in trying to allow dirigables to dock there.",3,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining their relationships."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the story the setting affected the cyclist all through the story till he arrived at body and wilbers fish camp. As the man rides his bike for a while he is of but as he road into the first town it seemed to be a ghost town. As he pedal on "" The sun was beginning to beat down but I barely noticed it"". At that time the wheater is affecting him a lot but he keeps Yosemite cool pines and rushing rivers in his head He also only had only a few tantalizing sips left in his water bottle while going up a big hill.",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
Write a story in which laughter plays a part.," Laughter, everyone from babies to old people do it. Laughter is an element that helps in life. They say that ""laughter is the best medicine"" it truly is. Laughing lets people know that you have a good sense of humor and that you like to have fun and let loose. In any friendship, relationship, job or sport you need to laugh every once in a while. You can't always be serious. Being serious @NUM1 as they say is not good, it makes people seem like they don't know how to enjoy life or they have no sense of humor.  In the @DATE1 I had a rough volleyball season. A lot of my teammates had problems with me, because I was chosen as captain along side my friend @PERSON1. We weren't the most well liked, but we were liked by some. It was hard for @PERSON1 and I to prove that we were right for the position of captains and that we could lead the team. A few of my teammates at the time quit because they did not want to deal with @PERSON1 and I being captains, but as they quit we moved people from junior varsity up to varsity. The new varsity members had it rough, they struggled a bit trying to get the hang, but they did it they managed to get the hang of how varsity plays and practices. Soon after our mishap of having to replace seven out of fourteen players we had our first game. The game was one of the toughest we had the whole season. In our first set of the we didn't exactly have our minds in it for the first of what would be come a five set, game. We battled back and forth a few points in the first set, but we ended up losing that first set. We went into the second set not knowing what we were going to do whether to give up or half-@CAPS1 it was tough, I as one of the captains said ""@CAPS1, we won't get anywhere unless we @CAPS1."" then @PERSON1 says ""I agree, lets @CAPS1 our best and not let them get an easy win."" We did exactly that we tried and we won that second set. It was the third set and we had started to get tired and feel aggravated, so we pushed forward we won the third set. One more set and we would win it. We went on the court and the ball was served we let the ball hit the ground point one to the other team. After that first point it went down hill we let them get the best of us and they won the set. It had come down to the fifth and final set were we would either win or lose. We got on the court knowing that we might lose and started. The first point went to us we went back and forth a ton in the final set. It was a tough battle, but we had done it we won. Later in the season we met the team again and it was a hands down battle we had lost the second time we met them it was not easy at all they didn't allow any room for errors on their behalf, but us we let it all slip. It was time for the state playoffs we had made it to the state finals. The team we were playing was the team we had faced twice before and we were one and one. The line-up was called, national anthem sang, and the coin was flipped, we would receive the serve. The game was in full swing, we were doing great we won the first set by four a tough first game. We went into set two, we lost control. We didn't do what we were suppose to do. We lost the second set it was and confidence hitter. We were down we didn't know what to expect in set three, and as captains the team seeing @PERSON1 and I should have not let ourselves be down. We looked at each other with that look I knew and we just busted out laughing we couldn't stop the team wondered what was wrong. So we explained that in order to win we had to laugh we @MONTH1 feel down, but you have to laugh and the team did we went into the third set confident as ever and we won we didn't stop there we went into the fourth set and won. We had done what we set out to do win! In the end laughing was what we needed to do we had come this far that we could either give up or push and succeed. We looked at the two previous games that we had met the other team before and laughed. We made that our team motto ""laugh until you cry, and cry until you laugh"" the season was great looking back on it we were state champs. Now in @DATE2 season we are hoping to repeat state champs.",34,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @PERSON2 - @CAPS1, I strongly suggest that people do not spend as much time on computers as they do comently. People will be doing much better things, such as exercising or spending more time with family and friends. Both these things are better for people's body and mind, and one more useful later in life. Please consider the following about why it will be more beneficial @CAPS2 people do not spend as much time on computers. First, exercising is an exellent alternative to sitting at a computer screen. A recent study by @ORGANIZATION3 and the @ORGANIZATION1 studies found that an average person spent five hours per day on the computer. By cutting out at least some @ORGANIZATION1 these hours, people will be able to make time for more exercise in their daily routine. Also, @PERSON3 at @ORGANIZATION4 says that ""@PERCENT1 @ORGANIZATION1 people do not exercise enough in the @LOCATION1 alone."" @CAPS2 some free time being on the computer is taken away, people will reward themself by taking care @ORGANIZATION1 their bodies. Moreover, I tried not using my computer for a week, and it was a great experience because in that free time I learned how to do a back flip in gymnastics. There are so many possibilities in exercising @CAPS2 people do not use their computer as much. Second, @CAPS2 people do not spend as much time on the computer, they get more experience with social skills. For example, @PERSON1 at @ORGANIZATION5 says ""@CAPS2 people spend time with family and friends, they gain necessary social skills for later in life."" A study at @ORGANIZATION2 showed that people who spend three hours or less on their computers have up to @PERCENT2 better social, verbal, and quick-thinking skills. Spending time with people's family and friends in stead @ORGANIZATION1 on the computer is exremely beneficial. I try to spend at least three hours a day spending time with family and friends and I have good relationships with them. Clearly, it is better to spend less time on the computer, and more time exercising or spending time with family and friends. Some people @MONTH1 say people can talk to people online so this is social skills, but in fact people gain better social skills from person-to-person interactions because they must use quick thinking and their emotions too. Altogether, I strongly believe spending less time on the computer is the best way to stay heathy mentally and physically. Thank you for considering my opinion.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"the mood they created in the author in the memoir was very diffrent from other people We all have diffrent mood swings but some people have the same and it never changes, one way you need to change this how you act around others and how to get to know them the way they are around and not with friends.",0,5,Analyze,5,"The question requires identifying and explaining the mood created by the author, and then supporting that identification with evidence from the text, which aligns with the analytical process of breaking down information and examining relationships."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features that set the affect of the cyclist is very clear in case of this essay which resene when it @CAPS1 the signs  that said ""Rough @CAPS2 ahead: Do not Exceed posted Speed Limit."" That had to slow down his bike. ""Then he said that their were no building or cars nowhere",1,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Magazines and Books     I am writing an essay on should we take books, magazines, or movies off the shelves if they have bad language or have violant roles in it.     First thing we should discover is how many people like books, movies, or music like that. @CAPS3 me personally like books that have violance and graphic language in them @CAPS3 that just makes the book so much more interesting. And when it comes to music their parents need to be very careful what they let their kids listen to. And @CAPS1 boadcasters need to watch what they put on the air @CAPS3 some of it can be pretty bad for a kid to watch.      The second thing is, is it ok for kids to be reading these kind of books. I dont think it would be ok for a kid under fourteen to be reading about violance or hearing words that are graphic. But its not up to me they need to take a survey on the moms and dads of these children and see what they think about it. @CAPS3 it is up to them if they want there kid listening to or reading material like that.     And its also up to the childrens parents what kind of music they listen to. @CAPS3 there is more cerse words in the @DATE1 than there has ever been in the history of music and the same goes for books and magazies. Magazines sometimes can be pretty graphic when it comes to picures.me myself dont really look at magazines @CAPS3 they dont really intrest me I would rather sit down and watch what ever it is on @CAPS1.     Then the third and final argument is how could we make our libraries in american more censored for kids. I think the libraries shoul have different rooms that have different types of book in them. @CAPS3 if you just have a library that anybody can go and pick up any book that they wanted then kids are going to go straight to the funny books or the books that are not suitable for kids to be reading. They should make it so you have to be a certain age to check out a book that has bad language or that has graphis pictures or that just are not suitable for children.      That is why I think that books need to get into the right hands and not into kids hands. Kids dont need to know bad language at their age @CAPS3 that is a bad habit for a kid to learn then they will go to school saying them. And reading books that talk about beating somebody up or murder mikght get it in a little kids head that that is ok. And that is not ok with me",4,2,Create,5,"The prompt requires students to generate a new piece of writing (a persuasive essay) that reflects their own views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The future of transportation is a matter that any architect has discussed at one point. Whether reality is taken into account, that is another subject. Al Smith had the challenge of make the dream of docking dirigibles, into a reality. Although Smith had high hopes for the project, many obstacles stood in the way of the construction of the dock. One problem is stated in paragraph fourteen, ""the greatest obstacle to a sucsesful use of the mooring mast was nature itself."" Wind power was not taken into account at the time, and neither was the fact that thousands of people in downtown New York are put in danger. In conclusion, dirigibles soon became much more useless with the spark of the airplane and soon died along with the dreams of the mooring mast.Another problem that stood in the way was a law stating, that airships cannot fly to close to urban areas. This destroyed any plans of the mast because not only was it risky to build, but it was also illegal. What was once a glimphs of the future soon turned into nothing as @PERSON1 finally confronted the public in saying that the construction will be post-poned. The future of transportation took a sharp blow, but with the new succession of the airplane, anything seemed possible.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its components and examining the relationships between them."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The @CAPS1 is trying to make the reader understand Narciso Rodriguez feelings by describing how little Narciso had grown up with and how hard it must have been for him to live in that type of enviroment and home. for example ""In 1961 i was born into this simple house, situated two-family, blond brick building in the Ironbound section of Newark, New Jersey."" This quote @CAPS4 how even from his early days being as a child Narciso was still living in poor enviroments and did not have much at all. The @CAPS1 @CAPS4 the unhappiness in the Rodriguez family and how they are struggling to make everything better @CAPS2 the end of the memior the @CAPS1 @CAPS4 the happiness and how proud the family is because they are now doing a lot better then they were before. for example ""I will never forget how my parents turned a house into a home"". Again this grate @CAPS4 how proud they are to be living in a much better place and enviroment, And had to struggle to get where they are now",3,5,Analyze,5,"The question requires identifying and describing the mood, which involves breaking down the text into its components and examining how they contribute to the overall feeling. This aligns with the core of analysis."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affect the cyclist because he runs out of water because he is trying to traverse the terrain. In the setting there is a desert in California that he is riding through on a bike, ""I was travelling through the high deserts of California The word """"high"""" means that there were hills which would make the journey even more difficult. The hills appeared later in the story as the cyclist said ""flat road was replaced by short, rolling hills."" When the speaker says replaced he is trying to show a change of terrain. another feature of the setting is the tumbleweed that he crosses other hills, ""tumbleweeds crossed in path."" The tumbleweeds made him remember he was in the desert because tumbleweeds are associated with the desert which brought up the thought & dying and being picked apart by birds.""",2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Hello, I am writing to you today about my concerns about my views on the cencorship in a library.   First, I think some of the music they play and listen to can be a little graphic. I know some of the music that is being played can deprive the feelings of others. Music should have meaning and instead of blood and killing it should be about the better things in life.   Second, I would like to talk about some of the books libraries have. I think if they want adult type material they should have a section just for adults. reading sould be about what you like but it should also be about what you are able to read.    Next, I would like to talk about some of the inapropriate magazines that some libraries feature. Some magazines show off a little to much for some of the people that go to the library.Most magazines that are show are for adult and teen over a certain age.I believe they should make a section for each of the ages and age group.   Finally, I would like to get on some of the movies they let people check out. Libraies has a graphic selection of movies that are easily in the reach of young children. Children do not need to know about any of those types of things at all. Libraries need to learn more about there surroundings before they continue what they are doing.   In conclution, I believe that everyone has the right to a library I just feel everyone doesn't have a right to have everything libraries hold. Bad things create bad minds and we have to learn to stay above those influences.Libraries need to change some of there ways and there selections to make things more sucessful on thier behalf",3,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
Write a story in which laughter plays a part.," In the ninth grade I was required to give a speech about a book. The speech was to be persuasive, like a television or radio advertisement. I am awful at giving speeches. Before speeches my hands get clammy and cold, I experience ""hot flashes,"" and occasionally get nauseous. During speeches my eyes frantically glance around the room, my breathing pattern changes to quick short breathes. Almost in sync with my glances. At the end of my speeches I begin shaking and am nearly in a state of shock. I do not speak, I do not laugh, and I feel like hiding. Luckily, @CAPS4 speech was different. My @CAPS1 class had all girls and one boy. Not to say I am sexist, but having the majority of the room being female did help. Girls have a way of acceptance, or at least creating a facade of acceptance, and that does make me feel relaxed and calmer.  So when the time came for me to stand up in front of the room nearly everyone in the class had a slight smile of ambition and readiness to listen to what I had to say. Everyone was making eye contact with me. Compared to the average classroom setting of ""speech giving time,"" (when people are doodling or mouthing words to each other) the classroom was zoned in on me. Today @CAPS5 felt like everyone was ready to hear me no matter what I really had to say, and how professional @CAPS5 came out. I felt superior, as if I had the power to alter their lives, almost so superior that I could spit propaganda at them and they would eat @CAPS5 up (@CAPS2't that what advertisment is? Telling a group of people the good things about a product or idea, and hiding the bad things?). The group looked so innocent. Today I was ready to give my speech, just because of that spark of acceptance, and a smile. I began. My speech was told with puppets with a cardboard box around @CAPS5 to serve the purpose of a television. @CAPS4 also made me feel better because all the audience saw was my puppets and all they heard was the voices of the ""actors."" @CAPS3 the first few lines of the speech my group of classroom peers laughed, @CAPS4 was not what they had expected. I am a shy, quiet girl who barely has the courage to raise her hand in class. I wear things like semi-large coats to set a barrier between myself and the world. A lot of times when I give speeches people laugh, but usually a negative laugh. The kind of laugh that the teacher has to hush everyone. @CAPS5's also the kind of laugh that makes me cut my speech shorter, that just makes the speech a introduction and an ending, bodiless. So for me to break out of my shell was a big step in what most think of as the correct direction. The sound of @CAPS4 laughter coaxed me to continue forward with my speech.  At the end of my speech everyone clapped. They always clap. @CAPS5 is required to clap. @CAPS4 clap was different, @CAPS5 was clapping for the success of the speaker, a clap that said ""@CAPS4 speech had a clear purpose, and made the audience want to keep listening."" @CAPS5 was not a pity clap. Then I smiled. My smile represented that I knew I had succeeded. That I had gotten a group of people together and focused on hearing what I had to say, and that they had comprehended @CAPS5, and maybe that they would now want to read the book. @CAPS4 was one of the first speeches I had ever met all of the requirements on. The length of the speech was good, not long enough to make the audience fall asleep and not quick enough for them to forget the true purpose of the speech. I enunciated all of my words so everyone could understand what I was saying, @CAPS4 was a definite improvement, and also a factor of why they laughed. They could hear my witty jokes and comments. Lastly, my puppets also had a introduction, body, and conclusion to their babble. Usually I get so nervous I forget to say the body of the speech. Laughter can be mean, cruel and disrespectful. My speech story is an example of how laughter can effect people positively. The laughter of the audience was cheery, happy, encouraging, and accepting.",40,8,Create,5,"The question asks the user to generate a new narrative, which requires synthesizing elements and producing an original piece of writing."
Write a story in which laughter plays a part.,"Friends are'nt always what we want them to be they arent always easy to find, but with a smile and a laugh a friendship can become. I mean what is a friendship if there isnt those moments where you laugh until you pee. When you laugh until you can't breath and you feel like you have just done one hundred sit-ups. Ofcourse you @MONTH1 meet a friend like this and it @MONTH1 happen when you least expect it. I didnt expect a new friendship but in a new town and with new people i met the friend i now call bestfriend.  It was the year of @NUM1 and i was new to @ORGANIZATION1. In homeroom everyone stared at me like i was some kind of criminal and everyone talked behind my back when i would pass by their desks, well atleast thats how i felt. My homeroom teacher @PERSON2 @CAPS1 me my so called schedule. Sixth period, @CAPS2 class with @PERSON1. What? @CAPS2, what is that. I really had no idea what a @CAPS2 was until i walked into that class. I turned the rusty knob of the door to the gym where my class was supposed to be. I walked in and well there I found out what a @CAPS2 was. It was a one wheeled bike. Wow! I laughed thinking how did i not know that.  I looked around and saw that i was the only sixth grader around. I took a seat and looked everywhere trying to figure out if i was really the only sixth grader there, when in walked a girl that looked about my age. She took a seat and i wondered if she was nice so i could go talk to her, but i was to emberrassed to. @PERSON1 asked everyone to get in groups of two and i asked the girl if she wanted to be my partner. We started to useb the unicycles and our partner had to help us get on and ride until we could ride with no help. Class was over and i tolde her my name was @PERSON3 and she told me her name was @CAPS3. I was super excited to go to class next time because i now actually had a ""friend"" well atleast someone i talked to. I went into the class and she was absent so I was a loner that period. I had to be partners with this other girl named savannah witch was a total girly girl. She didnt want to ride the @CAPS2, all she wanted to was talk. I was sick and tired of her by the end of the day and I had'nt practiced my unicycleing.  I was really hoping @CAPS3 would show up to class the next day, and she showed up. This time we had to get with our partner and make a routine to a song that we wanted so we were pretty stoked. We started practicing and trying to come up with something when suddenly we both fall. We stared at eachother and just started laughing and laughing i couldnt breath and she almost peed. It was one of the best times i had experianced that year, and i felt like me and her could become the best of friends.  We are now really close friends and just that one moment of laughter together brought us close at heart. We love to laugh we believe that the more you laugh the younger you look and well i think its true. everyone has their own story about how they met a certain person and how they became so close. I believe that in every friendship what braught it together was a smile or laughter. A laughing moment where you laughed so hard you farted and milk came out of your friends nose. Its a great time and you never forget it, its something that is so simple but so special and it really marks your heart and the way you feel around that person. It braught my friendship with a person i had barley met into a friendship that is now insepreable and amazing. ",36,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The author in the memoir from Home: The Blueprints of our lives creates the mood of gratitude and admiration towards his parents.One example of how the author shows gratitude is by mentioning how thankful he is toward his parents. Specific textual evidence that proves this is ""... unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful)."" This quotation creates the mood of appreciation by simply stating ""eternally grateful"". Furthermore, another textual evidence which proves my thesis is ""I will always be grateful to my parents for their love and sacrifice."" @CAPS1 the authors use and repititon of the word ""grateful"", or ""thankful"" creates a mood.Another example of how the author creates a mood is by showing admiration for his parents. According to the text he says ""I've often told my admiration for their strength and perseverance."" This quotation is important because it shows that he has told them he admires them. The author also creates the mood of admiration when he says ""... what they did was a much more courageous thing that I could have ever done."" @CAPS2 this quotation the author recognizes that his parents faced many hardships, and praises them by showing his admiration.",4,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then support their claims with evidence, which aligns with the Analyze level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The effects from the setting that has an effected on me is that while riding on the bike in hot weather with only a little bit of water to drink because I would have giving up have nothing to drink. The water had to be hot.In the text it sayed I eased past, trying to keep my balance in my dehydrated state"", I don't think I could have lasted long, if I was dehydrated. From the look of it I would have drop dead of heatstroke.""",1,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"In the story, Winter Hibiscus"""", by Minfong Ho, the author concludes the story with a paragraph with Saeng vowing she will take the test again in the spring. Minfong used this paragraph because it means never give up, even if you fail the first time. For example, Saeng just failed her drivers test but after buying the Hibiscus and taking deeper into things she realized she shouldn't give up.""",2,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or underlying reasons."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,The cyclist in the story is @CAPS1 affected by the fatause of setting in the story. The Hill afected him becaus they have harder to get over.,2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"In the story the author included that concluding paragraph because if you had read the rest of the story you would know that the person was talking about when she comes back that she wanted to take the test again because it would be such nicer weather then it was the first time she took it, another reason why I believe the author added this conclusion paragraph at the very end of the novel is to show the reader if they really did understand the novel and what she was really going for in the novel. So the author first wanted to make shore the reader would understand the ending of the book better with that conclusion paragraph at the end. These are the reason why I think the author added that concluding paragraph at the very end of that novel.",0,4,Analyze,5,"The question requires students to break down the author's conclusion and explain the underlying reasons, which aligns with the 'Analyze' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"I think that there is a warm mood in the memoir. I think so because in the memoir, the author is talking about how thankful he is to his parents for moving to @LOCATION1 destpite the hardships that they faced. Also, there is a warm mood to this memoir because the author is reminiscing about his past with sense a fondness for his parents and his neibhors. ""Growing up in this enviornment instilled in me a great sense that 'family' had nothing to do with being a blood relative... formed the backdrop to life in our warm home."" In the memoir, the author often talks about how kind the people he grew up with were, and how good of a childhood he had. This is why I think the mood of this memoir was warm.",2,5,Analyze,5,"The question requires the writers to break down the text, identify specific elements (mood), and support their claims with evidence, which aligns with the Analyze level."
"Write a story about a time when you, or someone you know, was patient.",Patience is when you wait for something with out complaining. A time I was patient is when I was @NUM1 years old. It was about @NUM2 that day but the winds were picking up just a little. I was being patient si icould go into a ride in @LOCATION1 adventures. It was shimbering timbers. The line was very and when I mean very I mean long. It took me about a half of hour to get on ride. Another ride I waited for was the @CAPS1 @CAPS2. But that one was shorter. It only took about @NUM3 minutes. All these  rides have to show patiene because if I didn't show patience I wouldn't be riding the good rides. The last one is when I was @NUM4. I wanted to ride the thunder hawk and the line took like for a whole hour. I played my nintendo as while I was waiting so it could be patient. An hour later I got to ride that ride all because of patience.,12,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","One christmas about a year or two ago we drove up to my grandparents house. They live in cold water so it took about @NUM1 hours. All my relatives on my dads side were there. All the presents were under the tree and I couldn`t wait to open. The parents were just talking about nonsense, so I opened my big mouth and said can we open presents now,"" we stated to open the presents but the adults had to go first. They are the slowest gifts openers ever I was about to rip the presents out of their hand`s and open the presents I didn`t do that thought because I was being patient. After they finished I said,""yes"" of course thought my little cousins had to open next. Let me tell you they aren`t fast at all either. After that I finally got to open my presents. In the end it was worth it I got an x-box @NUM2, and over @MONEY1. That was the time I was patient.""",18,7,Create,5,"This question requires the student to generate a new narrative based on a specific theme, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"In The Mooring Mask by Marcia Amidon @CAPS1 the builders of the Empire State building faced Problems trying to dock the dirigibles. One big obstacle is that the dirigibles were a safety hazard. For example ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" If a dirigible had caught on fire while docked in such a highly populated area many people could have been killed. Another issue was nature, ""The winds on top of the building were constantly shifting due to violent air currents."" This would cause the back of the dirigible to swivel around, making it unsafe. The builders faced many obstacles and unfortunately could never dock a dirigible at the Empire State building",3,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"I believe that computers are a great help to society I believe this @CAPS3 when you don'@CAPS1 know something you could go on-line to look it up. Also if you are to sick or don'@CAPS1 have time to go out and buy things that you need from stores you can buy it on-line and have it @CAPS7 right to your door. My final reason is that computers can save paper buy having a lot of document on your computer. My first reason was that if you don'@CAPS1 know something you could look it up. A lot of times you could be watching @CAPS1.V. or talking with someone and you @CAPS4 wonder what something is or means. @CAPS6 instead of just letting whatever you didn'@CAPS1 know just pass on you could look it up on a computer and educate yourself and possibly others to. My next reason was that if you are to sick or don'@CAPS1 have the time to go out and buy things that you need from stores you can buy it on-line and have it @CAPS7 right to you door. This is a great help to the people who are to sick @CAPS3 sometimes they are @CAPS6 said they can'@CAPS1 leace there home @CAPS6 instead of starving to death they can have food or anything @CAPS7 to them if they just click a couple of buttons on the computer. Now, also this could help the people who are to busy to go to stores @CAPS3 right before they leave they could press some buttons and when they get home there stuff on sitting there for you. Back when my dad was a @CAPS2 and my mom was a vice-president of a drug producing company which sold oxy-cofin they had to have a grocery @CAPS5 ship foods to our house. They had to have this happen @CAPS3 they @CAPS4 worked long hours and they didn'@CAPS1 have the time to go to a grocery @CAPS5 @CAPS6 they had the food @CAPS7 to our house which was a huge help. My last and final reason is that computers can help save a lot of trees and paper. A big thing now is that we have to go green right, @CAPS6 instead of cutting down more trees we can just have all that on our computer which doesn'@CAPS1 we any paper. These are just some of the reasons why computers are a help to society. I could come up with many more ideas but can'@CAPS1 fit them just in this story, @CAPS6 finally rember people whole lives are on their computers.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,I really do not know why the author concludes the story with this paragraph. Possibly because she started to talk.,0,4,Analyze,5,"The question requires students to explain 'why' the author concludes the story in a specific way, which involves breaking down the narrative and identifying causal relationships."
